key,0,1,2,3,4,5,6,7,8,9,10
19,0,,"",0,"BannerCondition#0",0,0,0,,0,""
20,0,,"",0,"BannerCondition#0",0,0,0,,0,""
21,0,,"",0,"BannerCondition#0",0,0,0,,0,""
22,11,"帝国式敬礼","全クラス",1,"BannerCondition#8",0,0,0,"ui/icon/001000/001009.tex",64066,""
23,11,"抱拳礼","全クラス",1,"BannerCondition#46",0,0,0,"ui/icon/001000/001010.tex",64088,""
24,11,"ラリホー","全クラス",1,"BannerCondition#9",0,0,0,"ui/icon/001000/001011.tex",64383,""
25,11,"笑う","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001101.tex",64020,""
26,11,"大笑いする","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001102.tex",64021,""
27,11,"喜ぶ","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001103.tex",64018,""
28,11,"すごく喜ぶ","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001104.tex",64052,""
29,11,"励ます","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001105.tex",64034,""
30,11,"なだめる","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001106.tex",64035,""
31,11,"照れる","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001107.tex",64004,""
32,11,"なぐさめる","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001108.tex",64009,""
33,11,"活を入れる","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001109.tex",64030,""
34,11,"祈る","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001110.tex",64064,""
35,11,"黙祷","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001111.tex",64329,""
36,11,"投げキッス","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001113.tex",64049,""
37,11,"愛を表現する","全クラス",1,"BannerCondition#47",0,0,0,"ui/icon/001000/001114.tex",64334,""
38,11,"踊る","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001115.tex",64011,""
39,11,"うなずく","全クラス",1,"BannerCondition#1",0,0,0,,64042,""
40,11,"肯定する","全クラス",1,"BannerCondition#1",0,0,0,,64043,""
41,11,"拍手する","全クラス",1,"BannerCondition#1",0,0,0,,64007,""
42,11,"称賛する","全クラス",1,"BannerCondition#1",0,0,0,,64029,""
43,11,"応援する","全クラス",1,"BannerCondition#1",0,0,0,,64006,""
44,11,"意気込む","全クラス",1,"BannerCondition#120",0,0,0,,64419,""
45,11,"勝ちどき","全クラス",1,"BannerCondition#48",0,0,0,,64075,""
46,11,"ハグ","全クラス",1,"BannerCondition#1",0,0,0,,64077,""
47,11,"抱き合う","全クラス",1,"BannerCondition#28",0,0,0,,64078,""
48,11,"なでる","全クラス",1,"BannerCondition#1",0,0,0,,64067,""
49,11,"拳を突き出す","全クラス",1,"BannerCondition#112",0,0,0,,64080,""
50,11,"戦いに備える","全クラス",1,"BannerCondition#10",0,0,0,,64085,""
51,11,"勝利を喜ぶ","全クラス",1,"BannerCondition#11",0,0,0,,64086,""
52,11,"閃く","全クラス",1,"BannerCondition#49",0,0,0,,64089,""
53,11,"「イイ！」","全クラス",1,"BannerCondition#12",0,0,0,,64091,""
54,0,,"",0,"BannerCondition#0",0,0,0,,0,""
55,11,"ガッツポーズ","全クラス",1,"BannerCondition#95",0,0,0,,64379,""
56,11,"サボテンダーポーズ","全クラス",1,"BannerCondition#50",0,0,0,,64381,""
57,11,"乾杯する","全クラス",1,"BannerCondition#51",0,0,0,,64386,""
58,11,"フィンガースナップ","全クラス",1,"BannerCondition#52",0,0,0,,64389,""
59,0,,"",0,"BannerCondition#0",0,0,0,,0,""
60,11,"チョコボの筆：黒","全クラス",1,"BannerCondition#98",0,0,0,,64406,"チョコボの筆"
61,0,,"",0,"BannerCondition#0",0,0,0,,0,""
62,0,,"",0,"BannerCondition#0",0,0,0,,0,""
63,0,,"",0,"BannerCondition#0",0,0,0,,0,""
64,11,"首を横に振る","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001500.tex",64024,""
65,11,"否定する","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001501.tex",64025,""
66,11,"泣く","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001502.tex",64010,""
67,11,"怒る","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001503.tex",64003,""
68,11,"悔しがる","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001504.tex",64014,""
69,11,"慌てる","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001505.tex",64026,""
70,11,"がっかりする","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001506.tex",64040,""
71,11,"すごくがっかりする","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001507.tex",64053,""
72,11,"すねる","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001508.tex",64038,""
73,11,"不満を表す","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001509.tex",64002,""
74,11,"呆れる","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001511.tex",64017,""
75,11,"動転する","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001512.tex",64032,""
76,11,"肩をすくめる","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001513.tex",64033,""
77,11,"よろめく","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001514.tex",64036,""
78,11,"おどろく","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001515.tex",64001,""
79,11,"問い詰める","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001517.tex",64012,""
80,11,"土下座","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001518.tex",64051,""
81,11,"平手打ち","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001519.tex",64076,""
82,11,"顔を覆う","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001520.tex",64326,""
83,11,"頭を抱える","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001521.tex",64416,""
84,11,"仰天","全クラス",1,"BannerCondition#42",0,0,0,"ui/icon/001000/001522.tex",64360,""
85,11,"頭痛","全クラス",1,"BannerCondition#32",0,0,0,"ui/icon/001000/001523.tex",64387,""
86,11,"困惑する","全クラス",1,"BannerCondition#54",0,0,0,"ui/icon/001000/001524.tex",64411,""
87,11,"ポーズをとる","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001600.tex",64045,""
88,11,"肉体美","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001601.tex",64328,""
89,11,"手まねきする","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001603.tex",64008,""
90,11,"投げる","全クラス",1,"BannerCondition#14",0,0,0,"ui/icon/001000/001604.tex",64050,""
91,11,"わたす","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001605.tex",64073,""
92,11,"考える","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001606.tex",64039,""
93,11,"自分を見る","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001607.tex",64044,""
94,11,"居眠りする","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001608.tex",64013,""
95,11,"指さす","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001609.tex",64027,""
96,11,"つつく","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001610.tex",64028,""
97,11,"伸びをする","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001611.tex",64037,""
98,11,"見わたす","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001612.tex",64022,""
99,11,"引用","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001613.tex",64063,""
100,11,"アピール","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001614.tex",64023,""
101,11,"宙返り","全クラス",1,"BannerCondition#56",0,0,0,"ui/icon/001000/001700.tex",64087,""
102,11,"ウォームアップ","全クラス",1,"BannerCondition#57",0,0,0,"ui/icon/001000/001701.tex",64092,""
103,11,"おねだり","全クラス",1,"BannerCondition#58",0,0,0,"ui/icon/001000/001702.tex",64330,""
104,11,"眼鏡を正す","全クラス",1,"BannerCondition#15",0,0,0,"ui/icon/001000/001703.tex",64335,""
105,11,"力を高める","全クラス",1,"BannerCondition#59",0,0,0,"ui/icon/001000/001704.tex",64339,""
106,11,"話す","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001705.tex",64345,""
107,11,"説明","全クラス",1,"BannerCondition#119",0,0,0,"ui/icon/001000/001706.tex",64369,""
108,11,"静寂を促す","全クラス",1,"BannerCondition#16",0,0,0,"ui/icon/001000/001707.tex",64412,""
109,11,"演舞","全クラス",1,"BannerCondition#60",0,0,0,"ui/icon/001000/001708.tex",64353,""
110,11,"トームストーン","全クラス",1,"BannerCondition#55",233,234,792,"ui/icon/001000/001710.tex",64375,""
111,11,"主張する","全クラス",1,"BannerCondition#35",0,0,0,"ui/icon/001000/001711.tex",64393,""
112,11,"パンを食べる","全クラス",1,"BannerCondition#36",0,0,0,"ui/icon/001000/001712.tex",64390,""
113,11,"おにぎりを食べる","全クラス",1,"BannerCondition#37",0,0,0,"ui/icon/001000/001713.tex",64402,""
114,11,"リンゴを食べる","全クラス",1,"BannerCondition#103",0,0,0,"ui/icon/001000/001714.tex",64403,""
115,11,"ピザを食べる","全クラス",1,"BannerCondition#61",0,0,0,"ui/icon/001000/001715.tex",64413,""
116,11,"ゆで卵を食べる","全クラス",1,"BannerCondition#62",0,0,0,"ui/icon/001000/001716.tex",64417,""
117,11,"紅茶を飲む","全クラス",1,"BannerCondition#63",0,0,0,"ui/icon/001000/001720.tex",64418,""
118,11,"本を読む","全クラス",1,"BannerCondition#38",0,0,0,"ui/icon/001000/001722.tex",64391,""
119,11,"疑問を抱く","全クラス",1,"BannerCondition#64",0,0,0,"ui/icon/001000/001724.tex",64392,""
120,11,"ハイタッチ","全クラス",1,"BannerCondition#39",0,0,0,"ui/icon/001000/001725.tex",64397,""
121,11,"パントマイム","全クラス",1,"BannerCondition#65",0,0,0,"ui/icon/001000/001726.tex",64410,""
122,11,"武器を構える","全クラス",1,"BannerCondition#121",0,0,0,"ui/icon/001000/001800.tex",64423,""
123,11,"武器を収める","全クラス",1,"BannerCondition#122",0,0,0,"ui/icon/001000/001801.tex",64422,""
124,11,"ステップダンス","全クラス",1,"BannerCondition#17",0,0,0,,64069,""
125,11,"豊穣の舞","全クラス",1,"BannerCondition#18",0,0,0,,64070,""
126,11,"宮廷の舞","全クラス",1,"BannerCondition#19",0,0,0,,64071,""
127,11,"紳士の舞","全クラス",1,"BannerCondition#20",0,0,0,,64072,""
128,11,"ボム踊り","全クラス",1,"BannerCondition#66",0,0,0,,64074,""
129,10,,"全クラス",1,"BannerCondition#21",0,0,0,,64079,""
130,11,"サベネアンダンス","全クラス",1,"BannerCondition#29",0,0,0,,64082,""
131,11,"ゴールデンダンス","全クラス",1,"BannerCondition#30",0,0,0,,64083,""
132,11,"太陽の舞","全クラス",1,"BannerCondition#22",0,0,0,,64084,""
133,11,"太陽と月の舞","全クラス",1,"BannerCondition#23",0,0,0,,64333,""
134,11,"モグモグダンス","全クラス",1,"BannerCondition#24",0,0,0,,64090,""
135,10,,"全クラス",1,"BannerCondition#67",0,0,0,,64094,""
136,10,,"全クラス",1,"BannerCondition#68",0,0,0,,64097,""
137,10,,"全クラス",1,"BannerCondition#69",0,0,0,,64095,""
138,10,,"全クラス",1,"BannerCondition#70",0,0,0,,64098,""
139,10,,"全クラス",1,"BannerCondition#71",0,0,0,,64096,""
140,10,,"全クラス",1,"BannerCondition#72",0,0,0,,64099,""
141,11,"東方の伝統舞踊","全クラス",1,"BannerCondition#73",0,0,0,,64093,""
142,11,"歌姫を真似る","全クラス",1,"BannerCondition#74",0,0,0,,64336,""
143,11,"おまじない","全クラス",1,"BannerCondition#105",0,0,0,,64349,""
144,11,"魅惑の抱擁","全クラス",1,"BannerCondition#106",0,0,0,,64354,""
145,0,,"",0,"BannerCondition#0",0,0,0,,0,""
146,0,,"",0,"BannerCondition#0",0,0,0,,0,""
147,0,,"",0,"BannerCondition#0",0,0,0,,0,""
148,11,"ヨルダンス","全クラス",1,"BannerCondition#107",0,0,0,,64365,""
149,11,"ボックスステップ","全クラス",1,"BannerCondition#78",0,0,0,,64362,""
150,11,"サイドステップ","全クラス",1,"BannerCondition#79",0,0,0,,64363,""
151,11,"ゲットファンタジー","全クラス",1,"BannerCondition#80",0,0,0,,64370,""
152,11,"ポポトステップ","全クラス",1,"BannerCondition#81",0,0,0,,64371,""
153,11,"ヒールトー","全クラス",1,"BannerCondition#82",0,0,0,,64376,""
154,11,"グゥーブー・ドゥ","全クラス",1,"BannerCondition#83",0,0,0,,64377,""
155,11,"鼻歌","全クラス",1,"BannerCondition#25",0,0,0,,64372,""
156,11,"事件屋のマンボ","全クラス",1,"BannerCondition#26",0,0,0,,64382,""
157,11,"わっしょい","全クラス",1,"BannerCondition#84",0,0,0,,64394,""
158,11,"フレイムダンス","全クラス",1,"BannerCondition#85",0,0,0,,64396,""
159,11,"ビーステップ","全クラス",1,"BannerCondition#31",0,0,0,,64400,""
160,11,"ラリホップ","全クラス",1,"BannerCondition#108",0,0,0,,64401,""
161,11,"スクワット","全クラス",1,"BannerCondition#113",0,0,0,,64341,""
162,11,"腕立て伏せ","全クラス",1,"BannerCondition#114",0,0,0,,64342,""
163,11,"腹筋運動","全クラス",1,"BannerCondition#115",0,0,0,,64343,""
164,11,"深呼吸","全クラス",1,"BannerCondition#116",0,0,0,,64344,""
165,11,"気をつけ","全クラス",1,"BannerCondition#117",0,0,0,,64346,""
166,11,"休め","全クラス",1,"BannerCondition#118",0,0,0,,64347,""
167,11,"格闘訓練","全クラス",1,"BannerCondition#27",0,0,0,,64348,""
168,11,"暑がる","全クラス",1,"BannerCondition#43",0,0,0,,64367,""
169,11,"寒がる","全クラス",1,"BannerCondition#96",0,0,0,,64368,""
170,11,"怯える","全クラス",1,"BannerCondition#33",0,0,0,,64358,""
171,11,"膝を突く","全クラス",1,"BannerCondition#34",0,0,0,,64359,""
172,11,"確認","全クラス",1,"BannerCondition#102",0,0,0,,64373,""
173,11,"企みを話す","全クラス",1,"BannerCondition#97",0,0,0,,64374,""
174,11,"注意する","全クラス",1,"BannerCondition#123",0,0,0,,64380,""
175,0,,"",0,"BannerCondition#0",0,0,0,,0,""
176,11,"斜め立ち","全クラス",1,"BannerCondition#40",0,0,0,,64388,""
177,11,"警備する","全クラス",1,"BannerCondition#44",0,0,0,,64398,""
178,11,"呪う","全クラス",1,"BannerCondition#45",0,0,0,,64399,""
179,11,"もみ手をする","全クラス",1,"BannerCondition#104",0,0,0,,64404,""
180,11,"ホウキで掃く","全クラス",1,"BannerCondition#41",0,0,0,,64405,""
181,11,"見せつける：右","全クラス",1,"BannerCondition#87",0,0,0,,64420,""
182,11,"見せつける：左","全クラス",1,"BannerCondition#88",0,0,0,,64421,""
183,11,"斬鉄剣","全クラス",1,"BannerCondition#89",0,0,0,,64327,""
184,11,"氷結の幻想","全クラス",1,"BannerCondition#90",0,0,0,,64332,""
185,11,"メガフレア","全クラス",1,"BannerCondition#91",0,0,0,,64352,""
186,11,"アルテマ","全クラス",1,"BannerCondition#92",0,0,0,,64364,""
187,0,,"",0,"BannerCondition#0",0,0,0,,0,""
188,0,,"",0,"BannerCondition#0",0,0,0,,0,""
189,0,,"",0,"BannerCondition#0",0,0,0,,0,""
190,0,,"",0,"BannerCondition#0",0,0,0,,0,""
191,0,,"",0,"BannerCondition#0",0,0,0,,0,""
192,0,,"",0,"BannerCondition#0",0,0,0,,0,""
193,0,,"",0,"BannerCondition#0",0,0,0,,0,""
194,0,,"",0,"BannerCondition#0",0,0,0,,0,""
195,0,,"",0,"BannerCondition#0",0,0,0,,0,""
196,0,,"",0,"BannerCondition#0",0,0,0,,0,""
197,0,,"",0,"BannerCondition#0",0,0,0,,0,""
198,0,,"",0,"BannerCondition#0",0,0,0,,0,""
199,0,,"",0,"BannerCondition#0",0,0,0,,0,""
200,0,,"",0,"BannerCondition#0",0,0,0,,0,""
201,0,,"",0,"BannerCondition#0",0,0,0,,0,""
202,0,,"",0,"BannerCondition#0",0,0,0,,0,""
203,0,,"",0,"BannerCondition#0",0,0,0,,0,""
204,0,,"",0,"BannerCondition#0",0,0,0,,0,""
205,0,,"",0,"BannerCondition#0",0,0,0,,0,""
206,0,,"",0,"BannerCondition#0",0,0,0,,0,""
207,0,,"",0,"BannerCondition#0",0,0,0,,0,""
208,0,,"",0,"BannerCondition#0",0,0,0,,0,""
209,0,,"",0,"BannerCondition#0",0,0,0,,0,""
210,0,,"",0,"BannerCondition#0",0,0,0,,0,""
211,0,,"",0,"BannerCondition#0",0,0,0,,0,""
212,20,"gather/idle","採掘師、園芸師",3,"BannerCondition#1",0,0,0,"ui/icon/006000/006100.tex",82096,"採集道具を構える"
213,0,,"",0,"BannerCondition#0",0,0,0,,0,""
214,0,,"",0,"BannerCondition#0",0,0,0,,0,""
215,0,,"",0,"BannerCondition#0",0,0,0,,0,""
216,0,,"",0,"BannerCondition#0",0,0,0,,0,""
217,0,,"",0,"BannerCondition#0",0,0,0,,0,""
218,20,"fishing/idle","漁師",3,"BannerCondition#1",0,0,0,"ui/icon/006000/006200.tex",62118,"漁道具を持つ"
219,20,"fishing/retrieve_idle","漁師",3,"BannerCondition#1",0,0,0,"ui/icon/006000/006201.tex",62118,"漁道具を構える"
220,0,,"",0,"BannerCondition#0",0,0,0,,0,""
221,0,,"",0,"BannerCondition#0",0,0,0,,0,""
222,0,,"",0,"BannerCondition#0",0,0,0,,0,""
223,0,,"",0,"BannerCondition#0",0,0,0,,0,""
224,0,,"",0,"BannerCondition#0",0,0,0,,0,""
225,0,,"",0,"BannerCondition#0",0,0,0,,0,""
226,0,,"",0,"BannerCondition#0",0,0,0,,0,""
227,0,,"",0,"BannerCondition#0",0,0,0,,0,""
228,0,,"",0,"BannerCondition#0",0,0,0,,0,""
229,0,,"",0,"BannerCondition#0",0,0,0,,0,""
230,0,,"",0,"BannerCondition#0",0,0,0,,0,""
231,0,,"",0,"BannerCondition#0",0,0,0,,0,""
232,0,,"",0,"BannerCondition#0",0,0,0,,0,""
233,0,,"",0,"BannerCondition#0",0,0,0,,0,""
234,0,,"",0,"BannerCondition#0",0,0,0,,0,""
235,0,,"",0,"BannerCondition#0",0,0,0,,0,""
236,0,,"",0,"BannerCondition#0",0,0,0,,0,""
237,0,,"",0,"BannerCondition#0",0,0,0,,0,""
238,0,,"",0,"BannerCondition#0",0,0,0,,0,""
239,0,,"",0,"BannerCondition#0",0,0,0,,0,""
240,0,,"",0,"BannerCondition#0",0,0,0,,0,""
241,0,,"",0,"BannerCondition#0",0,0,0,,0,""
242,2,"ファランクス","ナイト",2,"BannerCondition#124",0,0,0,"ui/icon/004000/004000.tex",62119,""
243,2,"原初の怒号","戦士",2,"BannerCondition#125",0,0,0,"ui/icon/004000/004010.tex",62121,""
244,2,"イーブンタイド","暗黒騎士",2,"BannerCondition#126",0,0,0,"ui/icon/004000/004020.tex",62132,""
245,2,"フィニッシュトリガー","ガンブレイカー",2,"BannerCondition#127",0,0,0,"ui/icon/004000/004032.tex",62137,""
246,2,"ハート・オブ・パーゲーション","白魔道士",2,"BannerCondition#128",0,0,0,"ui/icon/004000/004040.tex",62124,""
247,2,"サモン・セラフィム","学者",2,"BannerCondition#129",0,0,0,"ui/icon/004000/004050.tex",62128,""
248,2,"星河一天","占星術師",2,"BannerCondition#130",0,0,0,"ui/icon/004000/004060.tex",62133,""
249,2,"メソテース","賢者",2,"BannerCondition#131",0,0,0,"ui/icon/004000/004070.tex",62140,""
250,2,"メテオドライヴ","モンク",2,"BannerCondition#132",0,0,0,"ui/icon/004000/004080.tex",62120,""
251,2,"スカイシャッター","竜騎士",2,"BannerCondition#133",0,0,0,"ui/icon/004000/004100.tex",62122,""
252,20,"ability/pvp_common/abl040","忍者",2,"BannerCondition#134",0,0,0,"ui/icon/004000/004110.tex",62130,"星遁天誅"
253,20,"ability/pvp_common/abl039","侍",2,"BannerCondition#135",0,0,0,"ui/icon/004000/004120.tex",62134,"斬鉄剣"
254,20,"ability/pvp_common/abl038","リーパー",2,"BannerCondition#136",0,0,0,"ui/icon/004000/004130.tex",62139,"レムール・テネブレー"
255,2,"英雄のファンタジア","吟遊詩人",2,"BannerCondition#137",0,0,0,"ui/icon/004000/004140.tex",62123,""
256,2,"魔弾の射手","機工士",2,"BannerCondition#138",0,0,0,"ui/icon/004000/004150.tex",62131,""
257,2,"コントラダンス","踊り子",2,"BannerCondition#139",0,0,0,"ui/icon/004000/004160.tex",62138,""
258,2,"ソウルレゾナンス","黒魔道士",2,"BannerCondition#140",0,0,0,"ui/icon/004000/004170.tex",62125,""
259,2,"サモン・バハムート","召喚士",2,"BannerCondition#141",0,0,0,"ui/icon/004000/004180.tex",62127,""
260,2,"サモン・フェニックス","召喚士",2,"BannerCondition#141",0,0,0,"ui/icon/004000/004181.tex",62127,""
261,2,"サザンクロス","赤魔道士",2,"BannerCondition#142",0,0,0,"ui/icon/004000/004190.tex",62135,""
262,11,"観戦する","全クラス",1,"BannerCondition#345",0,0,0,,64426,""
263,11,"リンクパール通信","全クラス",1,"BannerCondition#408",0,0,0,"ui/icon/001000/001726.tex",64429,""
264,11,"おみみピコピコ","全クラス",1,"BannerCondition#470",0,0,0,,64430,""
265,11,"胸に手をあてる","全クラス",1,"BannerCondition#471",0,0,0,"ui/icon/001000/001112.tex",64438,""
266,11,"文献と見比べる","全クラス",1,"BannerCondition#532",0,0,0,"ui/icon/001000/001723.tex",64444,""
267,11,"うなだれる","全クラス",1,"BannerCondition#533",0,0,0,,64447,""
268,11,"ヴァレンティオンチョコを食べる","全クラス",1,"BannerCondition#627",0,0,0,"ui/icon/001000/001718.tex",64415,""
269,11,"反骨精神を示す","全クラス",1,"BannerCondition#628",0,0,0,"ui/icon/001000/001510.tex",64424,""
270,11,"目を輝かせる","全クラス",1,"BannerCondition#629",0,0,0,,64425,""
271,11,"パンプキンクッキーを食べる","全クラス",1,"BannerCondition#630",0,0,0,"ui/icon/001000/001717.tex",64414,""
272,11,"姫の舞踊","全クラス",1,"BannerCondition#631",0,0,0,"ui/icon/001000/001709.tex",64428,""
273,11,"驚かす","全クラス",1,"BannerCondition#632",0,0,0,"ui/icon/001000/001516.tex",64431,""
274,11,"ハッピージャンプ1","全クラス",1,"BannerCondition#633",0,0,0,,64433,""
275,11,"ハッピージャンプ2","全クラス",1,"BannerCondition#634",0,0,0,,64434,""
276,11,"ハッピージャンプ3","全クラス",1,"BannerCondition#635",0,0,0,,64435,""
277,11,"ハッピージャンプ4","全クラス",1,"BannerCondition#636",0,0,0,,64436,""
278,11,"ハッピージャンプ5","全クラス",1,"BannerCondition#637",0,0,0,,64437,""
279,11,"レポリットダンス","全クラス",1,"BannerCondition#638",0,0,0,,64443,""
280,11,"フライドチキンを食べる","全クラス",1,"BannerCondition#639",0,0,0,"ui/icon/001000/001719.tex",64445,""
281,11,"ハートポーズ","全クラス",1,"BannerCondition#640",0,0,0,,64448,""
282,11,"自慢げなポーズ","全クラス",1,"BannerCondition#641",0,0,0,,64449,""
283,11,"ビーンズ・ビクトリー","全クラス",1,"BannerCondition#642",0,0,0,,64450,""
284,2,"大空喰らう蛇","ヴァイパー",2,"BannerCondition#681",0,0,0,"ui/icon/004000/004131.tex",62141,""
285,2,"ウォール・オブ・ファット","ピクトマンサー",2,"BannerCondition#682",0,0,0,"ui/icon/004000/004200.tex",62142,""
286,0,,"",0,"BannerCondition#0",0,0,0,,0,""
287,11,"守護天節のおまじない","全クラス",1,"BannerCondition#720",0,0,0,,64442,""
288,11,"目玉焼きを作る","全クラス",1,"BannerCondition#816",0,0,0,"ui/icon/001000/001721.tex",64451,""
289,11,"猛き光の降臨","全クラス",1,"BannerCondition#707",0,0,0,"ui/icon/001000/001727.tex",64432,""
290,0,,"",0,"BannerCondition#0",0,0,0,,0,""
291,0,,"",0,"BannerCondition#0",0,0,0,,0,""
292,0,,"",0,"BannerCondition#0",0,0,0,,0,""
293,0,,"",0,"BannerCondition#0",0,0,0,,0,""
294,0,,"",0,"BannerCondition#0",0,0,0,,0,""
295,11,"大うちわで扇ぐ","全クラス",1,"BannerCondition#721",0,0,0,,64452,""
296,11,"指示を待つ","全クラス",1,"BannerCondition#722",0,0,0,,64453,""
297,11,"水をまく","全クラス",1,"BannerCondition#723",0,0,0,,64454,""
298,11,"シェイカーを振る","全クラス",1,"BannerCondition#724",0,0,0,,64455,""
299,11,"自由のポーズ","全クラス",1,"BannerCondition#725",0,0,0,"ui/icon/001000/001602.tex",64456,""
300,11,"花束を贈る","全クラス",1,"BannerCondition#726",0,0,0,,64457,""
301,0,,"",0,"BannerCondition#0",0,0,0,,0,""
302,11,"オフォカリー","全クラス",1,"BannerCondition#727",0,0,0,"ui/icon/001000/001012.tex",64459,""
303,11,"撮影する","全クラス",1,"BannerCondition#1",0,0,0,"ui/icon/001000/001728.tex",64461,""
