key,0,1,2,3,4
10036,"MirageStoreSetItem#45156","MirageStoreSetItem#0",0,0,0
10042,"MirageStoreSetItem#45157","MirageStoreSetItem#0",0,0,0
10043,"MirageStoreSetItem#45157","MirageStoreSetItem#0",0,0,0
10044,"MirageStoreSetItem#45157","MirageStoreSetItem#0",0,0,0
10045,"MirageStoreSetItem#45157","MirageStoreSetItem#0",0,0,0
10143,"MirageStoreSetItem#45158","MirageStoreSetItem#0",0,0,0
10144,"MirageStoreSetItem#45158","MirageStoreSetItem#0",0,0,0
10316,"MirageStoreSetItem#45159","MirageStoreSetItem#0",0,0,0
10317,"MirageStoreSetItem#45160","MirageStoreSetItem#0",0,0,0
10318,"MirageStoreSetItem#45159","MirageStoreSetItem#45161",0,0,0
10319,"MirageStoreSetItem#45160","MirageStoreSetItem#45162",0,0,0
10320,"MirageStoreSetItem#45161","MirageStoreSetItem#0",0,0,0
10321,"MirageStoreSetItem#45162","MirageStoreSetItem#0",0,0,0
10387,"MirageStoreSetItem#45163","MirageStoreSetItem#0",0,0,0
10388,"MirageStoreSetItem#45163","MirageStoreSetItem#0",0,0,0
10389,"MirageStoreSetItem#45163","MirageStoreSetItem#0",0,0,0
10390,"MirageStoreSetItem#45163","MirageStoreSetItem#0",0,0,0
10391,"MirageStoreSetItem#45163","MirageStoreSetItem#0",0,0,0
10392,"MirageStoreSetItem#45164","MirageStoreSetItem#0",0,0,0
10393,"MirageStoreSetItem#45164","MirageStoreSetItem#0",0,0,0
10394,"MirageStoreSetItem#45164","MirageStoreSetItem#0",0,0,0
10395,"MirageStoreSetItem#45164","MirageStoreSetItem#0",0,0,0
10396,"MirageStoreSetItem#45164","MirageStoreSetItem#0",0,0,0
10397,"MirageStoreSetItem#45165","MirageStoreSetItem#0",0,0,0
10398,"MirageStoreSetItem#45165","MirageStoreSetItem#0",0,0,0
12035,"MirageStoreSetItem#45166","MirageStoreSetItem#0",0,0,0
12036,"MirageStoreSetItem#45166","MirageStoreSetItem#0",0,0,0
12037,"MirageStoreSetItem#45166","MirageStoreSetItem#0",0,0,0
12038,"MirageStoreSetItem#45166","MirageStoreSetItem#0",0,0,0
12039,"MirageStoreSetItem#45166","MirageStoreSetItem#0",0,0,0
13099,"MirageStoreSetItem#45167","MirageStoreSetItem#0",0,0,0
13100,"MirageStoreSetItem#45167","MirageStoreSetItem#0",0,0,0
13101,"MirageStoreSetItem#45167","MirageStoreSetItem#0",0,0,0
13102,"MirageStoreSetItem#45167","MirageStoreSetItem#0",0,0,0
13251,"MirageStoreSetItem#45170","MirageStoreSetItem#0",0,0,0
13252,"MirageStoreSetItem#45170","MirageStoreSetItem#0",0,0,0
13253,"MirageStoreSetItem#45170","MirageStoreSetItem#0",0,0,0
13254,"MirageStoreSetItem#45170","MirageStoreSetItem#0",0,0,0
13255,"MirageStoreSetItem#45170","MirageStoreSetItem#0",0,0,0
13266,"MirageStoreSetItem#45171","MirageStoreSetItem#0",0,0,0
13267,"MirageStoreSetItem#45171","MirageStoreSetItem#0",0,0,0
13268,"MirageStoreSetItem#45171","MirageStoreSetItem#0",0,0,0
13269,"MirageStoreSetItem#45172","MirageStoreSetItem#0",0,0,0
13270,"MirageStoreSetItem#45172","MirageStoreSetItem#0",0,0,0
13271,"MirageStoreSetItem#45172","MirageStoreSetItem#0",0,0,0
13272,"MirageStoreSetItem#45173","MirageStoreSetItem#0",0,0,0
13300,"MirageStoreSetItem#45174","MirageStoreSetItem#0",0,0,0
13322,"MirageStoreSetItem#45175","MirageStoreSetItem#0",0,0,0
13323,"MirageStoreSetItem#45176","MirageStoreSetItem#0",0,0,0
13324,"MirageStoreSetItem#45177","MirageStoreSetItem#0",0,0,0
13325,"MirageStoreSetItem#45177","MirageStoreSetItem#0",0,0,0
13326,"MirageStoreSetItem#45178","MirageStoreSetItem#0",0,0,0
13327,"MirageStoreSetItem#45179","MirageStoreSetItem#0",0,0,0
13330,"MirageStoreSetItem#45180","MirageStoreSetItem#0",0,0,0
13331,"MirageStoreSetItem#45180","MirageStoreSetItem#0",0,0,0
13332,"MirageStoreSetItem#45180","MirageStoreSetItem#0",0,0,0
13333,"MirageStoreSetItem#45180","MirageStoreSetItem#0",0,0,0
13334,"MirageStoreSetItem#45180","MirageStoreSetItem#0",0,0,0
13639,"MirageStoreSetItem#45181","MirageStoreSetItem#0",0,0,0
13682,"MirageStoreSetItem#45182","MirageStoreSetItem#0",0,0,0
13683,"MirageStoreSetItem#45182","MirageStoreSetItem#0",0,0,0
13684,"MirageStoreSetItem#45182","MirageStoreSetItem#0",0,0,0
13685,"MirageStoreSetItem#45183","MirageStoreSetItem#0",0,0,0
13686,"MirageStoreSetItem#45183","MirageStoreSetItem#0",0,0,0
13687,"MirageStoreSetItem#45183","MirageStoreSetItem#0",0,0,0
13688,"MirageStoreSetItem#45184","MirageStoreSetItem#0",0,0,0
13691,"MirageStoreSetItem#45175","MirageStoreSetItem#0",0,0,0
13692,"MirageStoreSetItem#45175","MirageStoreSetItem#0",0,0,0
13693,"MirageStoreSetItem#45176","MirageStoreSetItem#0",0,0,0
13694,"MirageStoreSetItem#45176","MirageStoreSetItem#0",0,0,0
13695,"MirageStoreSetItem#45176","MirageStoreSetItem#0",0,0,0
13696,"MirageStoreSetItem#45178","MirageStoreSetItem#0",0,0,0
13697,"MirageStoreSetItem#45178","MirageStoreSetItem#0",0,0,0
13698,"MirageStoreSetItem#45178","MirageStoreSetItem#0",0,0,0
13699,"MirageStoreSetItem#45178","MirageStoreSetItem#0",0,0,0
13700,"MirageStoreSetItem#45179","MirageStoreSetItem#0",0,0,0
13701,"MirageStoreSetItem#45179","MirageStoreSetItem#0",0,0,0
13702,"MirageStoreSetItem#45179","MirageStoreSetItem#0",0,0,0
13724,"MirageStoreSetItem#45174","MirageStoreSetItem#0",0,0,0
13725,"MirageStoreSetItem#45181","MirageStoreSetItem#0",0,0,0
13769,"MirageStoreSetItem#45173","MirageStoreSetItem#0",0,0,0
13770,"MirageStoreSetItem#45173","MirageStoreSetItem#0",0,0,0
13771,"MirageStoreSetItem#45184","MirageStoreSetItem#0",0,0,0
13772,"MirageStoreSetItem#45184","MirageStoreSetItem#0",0,0,0
13987,"MirageStoreSetItem#45185","MirageStoreSetItem#0",0,0,0
13988,"MirageStoreSetItem#45185","MirageStoreSetItem#0",0,0,0
13989,"MirageStoreSetItem#45185","MirageStoreSetItem#0",0,0,0
13990,"MirageStoreSetItem#45185","MirageStoreSetItem#0",0,0,0
14830,"MirageStoreSetItem#45186","MirageStoreSetItem#0",0,0,0
14831,"MirageStoreSetItem#45186","MirageStoreSetItem#0",0,0,0
14832,"MirageStoreSetItem#45186","MirageStoreSetItem#0",0,0,0
14833,"MirageStoreSetItem#45188","MirageStoreSetItem#0",0,0,0
14834,"MirageStoreSetItem#45188","MirageStoreSetItem#0",0,0,0
14835,"MirageStoreSetItem#45188","MirageStoreSetItem#0",0,0,0
14836,"MirageStoreSetItem#45188","MirageStoreSetItem#0",0,0,0
14850,"MirageStoreSetItem#45190","MirageStoreSetItem#0",0,0,0
14851,"MirageStoreSetItem#45190","MirageStoreSetItem#0",0,0,0
14852,"MirageStoreSetItem#45191","MirageStoreSetItem#0",0,0,0
14853,"MirageStoreSetItem#45191","MirageStoreSetItem#0",0,0,0
14861,"MirageStoreSetItem#45192","MirageStoreSetItem#0",0,0,0
14862,"MirageStoreSetItem#45192","MirageStoreSetItem#0",0,0,0
14863,"MirageStoreSetItem#45193","MirageStoreSetItem#0",0,0,0
14864,"MirageStoreSetItem#45193","MirageStoreSetItem#0",0,0,0
14865,"MirageStoreSetItem#45193","MirageStoreSetItem#0",0,0,0
14866,"MirageStoreSetItem#45193","MirageStoreSetItem#0",0,0,0
14867,"MirageStoreSetItem#45193","MirageStoreSetItem#0",0,0,0
14868,"MirageStoreSetItem#45194","MirageStoreSetItem#0",0,0,0
14869,"MirageStoreSetItem#45194","MirageStoreSetItem#0",0,0,0
14894,"MirageStoreSetItem#45194","MirageStoreSetItem#0",0,0,0
14924,"MirageStoreSetItem#45195","MirageStoreSetItem#0",0,0,0
14925,"MirageStoreSetItem#45195","MirageStoreSetItem#0",0,0,0
14926,"MirageStoreSetItem#45195","MirageStoreSetItem#0",0,0,0
14927,"MirageStoreSetItem#45196","MirageStoreSetItem#0",0,0,0
14928,"MirageStoreSetItem#45196","MirageStoreSetItem#0",0,0,0
14929,"MirageStoreSetItem#45196","MirageStoreSetItem#0",0,0,0
14930,"MirageStoreSetItem#45196","MirageStoreSetItem#0",0,0,0
14939,"MirageStoreSetItem#45197","MirageStoreSetItem#0",0,0,0
14940,"MirageStoreSetItem#45197","MirageStoreSetItem#0",0,0,0
14941,"MirageStoreSetItem#45197","MirageStoreSetItem#0",0,0,0
14942,"MirageStoreSetItem#45197","MirageStoreSetItem#0",0,0,0
14943,"MirageStoreSetItem#45197","MirageStoreSetItem#0",0,0,0
14972,"MirageStoreSetItem#45198","MirageStoreSetItem#0",0,0,0
14973,"MirageStoreSetItem#45198","MirageStoreSetItem#0",0,0,0
14974,"MirageStoreSetItem#45198","MirageStoreSetItem#0",0,0,0
14975,"MirageStoreSetItem#45198","MirageStoreSetItem#0",0,0,0
14976,"MirageStoreSetItem#45198","MirageStoreSetItem#0",0,0,0
14977,"MirageStoreSetItem#45199","MirageStoreSetItem#0",0,0,0
14978,"MirageStoreSetItem#45199","MirageStoreSetItem#0",0,0,0
14979,"MirageStoreSetItem#45199","MirageStoreSetItem#0",0,0,0
14980,"MirageStoreSetItem#45199","MirageStoreSetItem#0",0,0,0
14981,"MirageStoreSetItem#45199","MirageStoreSetItem#0",0,0,0
15273,"MirageStoreSetItem#45222","MirageStoreSetItem#0",0,0,0
15274,"MirageStoreSetItem#45222","MirageStoreSetItem#0",0,0,0
15275,"MirageStoreSetItem#45222","MirageStoreSetItem#0",0,0,0
15276,"MirageStoreSetItem#45222","MirageStoreSetItem#0",0,0,0
15277,"MirageStoreSetItem#45222","MirageStoreSetItem#0",0,0,0
15278,"MirageStoreSetItem#45223","MirageStoreSetItem#0",0,0,0
15279,"MirageStoreSetItem#45223","MirageStoreSetItem#0",0,0,0
15280,"MirageStoreSetItem#45223","MirageStoreSetItem#0",0,0,0
15281,"MirageStoreSetItem#45223","MirageStoreSetItem#0",0,0,0
15282,"MirageStoreSetItem#45223","MirageStoreSetItem#0",0,0,0
15452,"MirageStoreSetItem#45224","MirageStoreSetItem#0",0,0,0
15453,"MirageStoreSetItem#45224","MirageStoreSetItem#0",0,0,0
15454,"MirageStoreSetItem#45224","MirageStoreSetItem#0",0,0,0
15455,"MirageStoreSetItem#45224","MirageStoreSetItem#0",0,0,0
15456,"MirageStoreSetItem#45224","MirageStoreSetItem#0",0,0,0
15457,"MirageStoreSetItem#45225","MirageStoreSetItem#45268",0,0,0
15458,"MirageStoreSetItem#45225","MirageStoreSetItem#0",0,0,0
15459,"MirageStoreSetItem#45225","MirageStoreSetItem#45268",0,0,0
15460,"MirageStoreSetItem#45225","MirageStoreSetItem#45268",0,0,0
15461,"MirageStoreSetItem#45225","MirageStoreSetItem#45268",0,0,0
15462,"MirageStoreSetItem#45226","MirageStoreSetItem#0",0,0,0
15463,"MirageStoreSetItem#45226","MirageStoreSetItem#0",0,0,0
15464,"MirageStoreSetItem#45226","MirageStoreSetItem#0",0,0,0
15465,"MirageStoreSetItem#45226","MirageStoreSetItem#0",0,0,0
15466,"MirageStoreSetItem#45226","MirageStoreSetItem#0",0,0,0
15467,"MirageStoreSetItem#45227","MirageStoreSetItem#0",0,0,0
15468,"MirageStoreSetItem#45227","MirageStoreSetItem#0",0,0,0
15469,"MirageStoreSetItem#45227","MirageStoreSetItem#0",0,0,0
15470,"MirageStoreSetItem#45227","MirageStoreSetItem#0",0,0,0
15471,"MirageStoreSetItem#45227","MirageStoreSetItem#0",0,0,0
15472,"MirageStoreSetItem#45228","MirageStoreSetItem#0",0,0,0
15473,"MirageStoreSetItem#45228","MirageStoreSetItem#0",0,0,0
15474,"MirageStoreSetItem#45228","MirageStoreSetItem#0",0,0,0
15475,"MirageStoreSetItem#45228","MirageStoreSetItem#0",0,0,0
15476,"MirageStoreSetItem#45229","MirageStoreSetItem#0",0,0,0
15477,"MirageStoreSetItem#45229","MirageStoreSetItem#0",0,0,0
15478,"MirageStoreSetItem#45230","MirageStoreSetItem#0",0,0,0
15479,"MirageStoreSetItem#45230","MirageStoreSetItem#0",0,0,0
15480,"MirageStoreSetItem#45231","MirageStoreSetItem#0",0,0,0
15481,"MirageStoreSetItem#45231","MirageStoreSetItem#0",0,0,0
15482,"MirageStoreSetItem#45232","MirageStoreSetItem#0",0,0,0
15483,"MirageStoreSetItem#45232","MirageStoreSetItem#0",0,0,0
15484,"MirageStoreSetItem#45232","MirageStoreSetItem#0",0,0,0
15485,"MirageStoreSetItem#45232","MirageStoreSetItem#0",0,0,0
15486,"MirageStoreSetItem#45232","MirageStoreSetItem#0",0,0,0
15487,"MirageStoreSetItem#45233","MirageStoreSetItem#0",0,0,0
15488,"MirageStoreSetItem#45233","MirageStoreSetItem#0",0,0,0
15489,"MirageStoreSetItem#45233","MirageStoreSetItem#0",0,0,0
15490,"MirageStoreSetItem#45233","MirageStoreSetItem#0",0,0,0
15491,"MirageStoreSetItem#45233","MirageStoreSetItem#0",0,0,0
15921,"MirageStoreSetItem#45234","MirageStoreSetItem#45235",0,0,0
15922,"MirageStoreSetItem#45234","MirageStoreSetItem#0",0,0,0
15923,"MirageStoreSetItem#45234","MirageStoreSetItem#0",0,0,0
15924,"MirageStoreSetItem#45234","MirageStoreSetItem#0",0,0,0
15925,"MirageStoreSetItem#45235","MirageStoreSetItem#0",0,0,0
15926,"MirageStoreSetItem#45235","MirageStoreSetItem#0",0,0,0
15927,"MirageStoreSetItem#45235","MirageStoreSetItem#0",0,0,0
15928,"MirageStoreSetItem#45236","MirageStoreSetItem#0",0,0,0
15929,"MirageStoreSetItem#45236","MirageStoreSetItem#0",0,0,0
15930,"MirageStoreSetItem#45236","MirageStoreSetItem#0",0,0,0
15931,"MirageStoreSetItem#45236","MirageStoreSetItem#0",0,0,0
15938,"MirageStoreSetItem#45237","MirageStoreSetItem#0",0,0,0
15939,"MirageStoreSetItem#45237","MirageStoreSetItem#0",0,0,0
15940,"MirageStoreSetItem#45237","MirageStoreSetItem#0",0,0,0
15941,"MirageStoreSetItem#45237","MirageStoreSetItem#0",0,0,0
15942,"MirageStoreSetItem#45238","MirageStoreSetItem#0",0,0,0
15943,"MirageStoreSetItem#45238","MirageStoreSetItem#0",0,0,0
15944,"MirageStoreSetItem#45238","MirageStoreSetItem#0",0,0,0
16042,"MirageStoreSetItem#45239","MirageStoreSetItem#0",0,0,0
16043,"MirageStoreSetItem#45239","MirageStoreSetItem#0",0,0,0
16044,"MirageStoreSetItem#45239","MirageStoreSetItem#0",0,0,0
16045,"MirageStoreSetItem#45239","MirageStoreSetItem#0",0,0,0
16046,"MirageStoreSetItem#45240","MirageStoreSetItem#0",0,0,0
16047,"MirageStoreSetItem#45240","MirageStoreSetItem#0",0,0,0
16048,"MirageStoreSetItem#45240","MirageStoreSetItem#0",0,0,0
16578,"MirageStoreSetItem#45241","MirageStoreSetItem#0",0,0,0
16579,"MirageStoreSetItem#45241","MirageStoreSetItem#0",0,0,0
16580,"MirageStoreSetItem#45241","MirageStoreSetItem#0",0,0,0
16581,"MirageStoreSetItem#45241","MirageStoreSetItem#0",0,0,0
16582,"MirageStoreSetItem#45241","MirageStoreSetItem#0",0,0,0
16583,"MirageStoreSetItem#45242","MirageStoreSetItem#0",0,0,0
16584,"MirageStoreSetItem#45242","MirageStoreSetItem#0",0,0,0
16585,"MirageStoreSetItem#45242","MirageStoreSetItem#0",0,0,0
16586,"MirageStoreSetItem#45242","MirageStoreSetItem#0",0,0,0
