key,0,1,2,3,4,5,6,7,8,9,10,11
13.7,"グラビデ",3,"グラビデマスタリー","グラビラ",0,,"",0,,"",-1,False
13.8,"アーサリースター",8,,"ステラデトネーション",0,,"",0,,"",-1,False
13.9,"ホロスコープ",8,,"ホロスコープ",0,,"",0,,"",-1,False
13.10,"マクロコスモス",12,"マクロコスモス","ミクロコスモス",0,,"",0,,"",0,False
13.11,"ディヴィネーション",2,"オラクル実行可","オラクル",0,,"",0,,"",-1,False
13.12,"アスペクト・ヘリオス",3,"アスペクト・ヘリオスマスタリー","コンジャンクション・ヘリオス",0,,"",0,,"",-1,False
13.13,"ニュートラルセクト",2,"サンサイン実行可","サンサイン",0,,"",0,,"",-1,False
14.0,"居合術",1,,"",0,,"",0,,"",-1,False
14.1,"燕返し",1,,"",0,,"",0,,"",-1,False
14.2,"奥義波切",8,,"返し波切",0,,"",0,,"",-1,False
14.3,"風雅",3,"風雅皆伝","風光",0,,"",0,,"",-1,False
14.4,"心眼",3,"心眼皆伝","天眼通",0,,"",0,,"",-1,False
14.5,"刃風",3,"刃風皆伝","暁風",0,,"",0,,"",-1,False
14.6,"意気衝天",2,"残心実行可","残心",0,,"",0,,"",-1,False
15.0,"ジョルト",1,,"",0,,"",0,,"",-1,False
15.1,"リポスト",8,,"エンリポスト",0,,"",0,,"",-1,False
15.2,"ツヴェルクハウ",8,,"エンツヴェルクハウ",0,,"",0,,"",-1,False
15.3,"ルドゥブルマン",8,,"エンルドゥブルマン",0,,"",0,,"",-1,False
15.4,"ムーリネ",8,,"エンムーリネ・アン",4,,"エンムーリネ・ドゥ",4,,"エンムーリネ・トロワ",-1,False
15.5,"ルプリーズ",8,,"エンルプリーズ",0,,"",0,,"",-1,False
15.6,"スキャッター",1,,"",0,,"",0,,"",-1,False
15.7,"ヴァルサンダー",3,"赤魔法マスタリーII","ヴァルサンダガ",9,,"ヴァルフレア",0,,"",-1,False
15.8,"ヴァルエアロ",3,"赤魔法マスタリーII","ヴァルエアロガ",9,,"ヴァルホーリー",0,,"",-1,False
15.9,"ヴァルサンダラ",9,,"ヴァルフレア",0,,"",0,,"",-1,False
15.10,"ヴァルエアロラ",9,,"ヴァルホーリー",0,,"",0,,"",-1,False
15.11,"エンボルデン",2,"ブライヤー・クロゼ実行可","ブライヤー・クロゼ",0,,"",0,,"",-1,False
15.12,"マナフィケーション",2,"プリフルジェンス実行可","プリフルジェンス",0,,"",0,,"",-1,False
16.0,"ロイヤルガード",2,"ロイヤルガード","ロイヤルガード解除",0,,"",0,,"",-1,False
16.1,"デンジャーゾーン",3,"デンジャーゾーンマスタリー","ブラスティングゾーン",0,,"",0,,"",-1,False
16.2,"コンティニュエーション",1,,"",0,,"",0,,"",-1,False
16.3,"ハート・オブ・ストーン",3,"ハート・オブ・ストーンマスタリー","ハート・オブ・コランダム",0,,"",0,,"",-1,False
16.4,"ビートファング",8,,"サベッジクロウ",8,,"ウィケッドタロン",0,,"",-1,False
16.5,"ネビュラ",3,"ネビュラマスタリー","グレートネビュラ",0,,"",0,,"",-1,False
16.6,"ブラッドソイル",2,"ハートコンボ実行可","ライズ・オブ・ハート",8,,"ルーラー・オブ・ハート",8,,"エンド・オブ・ハート",1,False
16.7,"ライズ・オブ・ハート",8,,"ルーラー・オブ・ハート",8,,"エンド・オブ・ハート",0,,"",-1,False
16.8,"ノー・マーシー",4,,"ソニックブレイク",0,,"",0,,"",-1,False
17.0,"スタンダードステップ",1,,"",0,,"",0,,"",-1,False
17.1,"テクニカルステップ",1,,"",0,,"",0,,"",-1,False
17.2,"カスケード",8,,"薔薇のアンボワテ",0,,"",0,,"",-1,False
17.3,"ファウンテン",8,,"小鳥のアントルシャ",0,,"",0,,"",-1,False
17.4,"リバースカスケード",8,,"緑葉のジュテ",0,,"",0,,"",-1,False
17.5,"ファウンテンフォール",8,,"金冠のピルエッテ",0,,"",0,,"",-1,False
17.6,"ウィンドミル",8,,"薔薇のアンボワテ",0,,"",0,,"",-1,False
17.7,"ブレードシャワー",8,,"小鳥のアントルシャ",0,,"",0,,"",-1,False
17.8,"ライジングウィンドミル",8,,"緑葉のジュテ",0,,"",0,,"",-1,False
17.9,"ブラッドシャワー",8,,"金冠のピルエッテ",0,,"",0,,"",-1,False
17.10,"クローズドポジション",2,"クローズドポジション","クローズドポジション解除",0,,"",0,,"",-1,False
17.11,"インプロビゼーション",2,"インプロビゼーション","インプロビゼーション・フィニッシュ",0,,"",0,,"",-1,False
17.12,"剣の舞い",4,,"暁の舞い",0,,"",0,,"",-1,False
17.13,"攻めのタンゴ",2,"流星の舞い実行可","流星の舞い",0,,"",0,,"",-1,False
17.14,"",0,,"",0,,"",0,,"",-1,False
18.0,"ソウルソウ",2,"ソウルソウ","ハーベストムーン",0,,"",0,,"",-1,False
18.1,"ストークスウェーズ",2,"ジビトゥ効果アップ","ジビトゥクロウ",2,"ギャロウズ効果アップ","ギャロウズクロウ",9,,"レムールスライス",-1,False
18.2,"シーフスウェーズ",9,,"レムールサイズ",0,,"",0,,"",-1,False
18.3,"ヘルズイングレス",9,,"リターン",0,,"",0,,"",-1,False
18.4,"ヘルズイーグレス",9,,"リターン",0,,"",0,,"",-1,False
18.5,"ジビトゥ",2,"処刑人","エクスジビトゥ",9,,"ヴォイドリーパー",0,,"",-1,False
18.6,"ギャロウズ",2,"処刑人","エクスギャロウズ",9,,"クロスリーパー",0,,"",-1,False
18.7,"ギロティン",2,"処刑人","エクスギロティン",9,,"グリムリーパー",0,,"",-1,False
18.8,"グラトニー",2,"サクリフィキウム実行可","サクリフィキウム",0,,"",0,,"",-1,False
18.9,"コムニオ",2,"ペルフェクティオ実行可","ペルフェクティオ",0,,"",0,,"",-1,False
19.0,"ドシス",1,,"",0,,"",0,,"",-1,False
19.1,"ディアグノシス",8,,"エウクラシア・ディアグノシス",0,,"",0,,"",-1,False
19.2,"プログノシス",8,,"エウクラシア・プログノシス",8,,"エウクラシア・プログノシスII",0,,"",-1,False
19.3,"フレグマ",3,"攻撃魔法マスタリー","フレグマII",3,"攻撃魔法マスタリーII","フレグマIII",0,,"",-1,False
19.4,"ディスクラシア",3,"攻撃魔法マスタリーII","ディスクラシアII",8,,"エウクラシア・ディスクラシア",0,,"",-1,False
19.5,"トキシコン",3,"攻撃魔法マスタリーII","トキシコンII",0,,"",0,,"",-1,False
19.6,"ピュシス",3,"ピュシスマスタリー","ピュシスII",0,,"",0,,"",-1,False
19.7,"",0,,"",0,,"",0,,"",-1,False
19.8,"",0,,"",0,,"",0,,"",-1,False
20.0,"壱の牙【咬創】",1,,"",0,,"",0,,"",-1,False
20.1,"壱の牙【穿裂】",1,,"",0,,"",0,,"",-1,False
20.2,"壱の大牙【咬創】",1,,"弐の大牙【猛襲】",0,,"参の大牙【乱撃】",0,,"祖霊の牙【壱】",-1,False
20.3,"壱の大牙【穿裂】",1,,"弐の大牙【疾速】",0,,"参の大牙【乱裂】",0,,"祖霊の牙【弐】",-1,False
20.4,"弐の蛇【猛襲】",1,,"祖霊の牙【参】",0,,"",0,,"",-1,False
20.5,"弐の蛇【疾速】",1,,"祖霊の牙【肆】",0,,"",0,,"",-1,False
20.6,"弐の大蛇【猛襲】",1,,"祖霊の牙【参】",0,,"",0,,"",-1,False
20.7,"弐の大蛇【疾速】",1,,"祖霊の牙【肆】",0,,"",0,,"",-1,False
20.8,"祖霊降ろし",1,,"祖霊の大蛇牙",0,,"",0,,"",-1,False
20.9,"蛇尾術",1,,"",0,,"",0,,"",-1,False
20.10,"双牙連術",1,,"",0,,"",0,,"",-1,False
20.11,"双牙乱術",1,,"",0,,"",0,,"",-1,False
21.0,"レッドファイア",1,,"グリーンエアロ",1,,"ブルーウォータ",0,,"",-1,False
21.1,"シアンブリザド",1,,"イエローストーン",1,,"マゼンタサンダー",0,,"",-1,False
21.2,"レッドファイラ",1,,"グリーンエアロラ",1,,"ブルーウォタラ",0,,"",-1,False
21.3,"シアンブリザラ",1,,"イエローストンラ",1,,"マゼンタサンダラ",0,,"",-1,False
21.4,"ピクトアニマル",1,,"",0,,"",0,,"",-1,False
21.5,"ピクトウェポン",4,,"ピクトハンマー",0,,"",0,,"",-1,False
21.6,"ピクトスケープ",4,,"ピクトスカイ",0,,"",0,,"",-1,False
21.7,"イマジンアニマル",1,,"",0,,"",0,,"",-1,False
21.8,"イマジンウェポン",8,,"イマジンハンマー",0,,"",0,,"",-1,False
21.9,"イマジンスケープ",8,,"イマジンスカイ",0,,"",0,,"",-1,False
21.10,"モーグリストリーム",4,,"マディーンレトリビューション",0,,"",0,,"",-1,False
21.11,"ハンマースタンプ",4,,"ハンマーブラッシュ",4,,"ハンマーポリッシュ",0,,"",-1,False
21.12,"テンペラコート",7,"テンペラコート","テンペラグラッサ",0,,"",0,,"",-1,False
22.0,"キャスティング",1,,"竿上げ",0,,"",0,,"",-1,False
23.0,"ファストブレード",2,"ロイエ実行可","ロイエ",2,"ゲベート実行可","ゲベート",2,"グラブカッマー実行可","グラブカッマー",-1,False
23.1,"ライオットソード",2,"ロイエ実行可","ロイエ",2,"ゲベート実行可","ゲベート",2,"グラブカッマー実行可","グラブカッマー",-1,False
23.2,"ロイヤルアソリティ",2,"ロイエ実行可","ロイエ",2,"ゲベート実行可","ゲベート",2,"グラブカッマー実行可","グラブカッマー",-1,False
23.3,"インペラトル",2,"コンフィテオル実行可","コンフィテオル",0,,"",0,,"",-1,False
23.4,"ファランクス",2,"ブレード・オブ・フェイス実行可","ブレード・オブ・フェイス",10,,"ブレード・オブ・トゥルース",10,,"ブレード・オブ・ヴァラー",-1,False
24.0,"金剛の極意",2,"金剛の神髄","金剛転輪",0,,"",0,,"",-1,False
24.1,"闘気弾",2,"乾坤闘気弾実行可","乾坤闘気弾",0,,"",0,,"",-1,False
25.0,"ヘヴィスウィング",2,"原初の解放","フェルクリーヴ",0,,"",0,,"",-1,False
25.1,"メイム",2,"原初の解放","フェルクリーヴ",0,,"",0,,"",-1,False
25.2,"シュトルムヴィント",2,"原初の解放","フェルクリーヴ",0,,"",0,,"",-1,False
25.3,"プライマルレンド",2,"ルイネーター実行可","ルイネーター",0,,"",0,,"",-1,False
25.4,"ブロート",2,"インナーカオス実行可","インナーカオス",0,,"",0,,"",-1,False
25.5,"原初の血気",2,"カオティックサイクロン実行可","カオティックサイクロン",0,,"",0,,"",-1,False
25.6,"原初の怒号",2,"原初の激震実行可","原初の激震",0,,"",0,,"",-1,False
26.0,"竜眼雷電",2,"ヘヴンスラスト実行可","ヘヴンスラスト",2,"スタークロッサー実行可","スタークロッサー",0,,"",-1,False
26.1,"竜牙竜爪",2,"ヘヴンスラスト実行可","ヘヴンスラスト",2,"スタークロッサー実行可","スタークロッサー",0,,"",-1,False
26.2,"竜尾大車輪",2,"ヘヴンスラスト実行可","ヘヴンスラスト",2,"スタークロッサー実行可","スタークロッサー",0,,"",-1,False
26.3,"雲蒸竜変",2,"ヘヴンスラスト実行可","ヘヴンスラスト",2,"スタークロッサー実行可","スタークロッサー",0,,"",-1,False
26.4,"ゲイルスコグル",2,"ナーストレンド実行可","ナーストレンド",0,,"",0,,"",-1,False
26.5,"イルーシブジャンプ",2,"天竜眼","天竜点睛",0,,"",0,,"",-1,False
26.6,"スカイハイ",2,"スカイハイ","スカイシャッター",0,,"",0,,"",-1,False
27.0,"パワーショット",2,"詩心","ピッチパーフェクト",0,,"",0,,"",-1,False
27.1,"エイペックスアロー",2,"ブラストアロー実行可","ブラストアロー",0,,"",0,,"",-1,False
27.2,"英雄のファンタジア",2,"英雄のアンコール実行可","英雄のアンコール",0,,"",0,,"",-1,False
27.3,"ハーモニックアロー",4,,"ハーモニックアロー",4,,"ハーモニックアロー",4,,"ハーモニックアロー",-1,False
28.0,"セラフストライク",2,"グレアジャ実行可","グレアジャ",0,,"",0,,"",-1,False
28.1,"ケアルラ",2,"ケアルガ実行可","ケアルガ",0,,"",0,,"",-1,False
29.0,"ファイア",1,,"",0,,"",0,,"",-1,False
29.1,"ブリザド",1,,"",0,,"",0,,"",-1,False
29.2,"エレメントギフト",4,,"リース・オブ・ファイア",4,,"リース・オブ・アイス",0,,"",-1,False
29.3,"ソウルレゾナンス",4,,"フレアスター",4,,"グレイシャルスター",0,,"",-1,False
29.4,"",0,,"",0,,"",0,,"",-1,False
30.0,"ルインガ",2,"トランス・バハムート","アストラルインパルス",2,"トランス・フェニックス","霊泉の炎",2,"ルインジャ実行可","ルインジャ",-1,False
30.1,"サモン・バハムート",2,"トランス・バハムート","デスフレア",0,,"",0,,"",-1,False
30.2,"サモン・フェニックス",2,"トランス・フェニックス","煉獄の炎",0,,"",0,,"",-1,False
30.3,"クリムゾンサイクロン",2,"クリムゾンストライク実行可","クリムゾンストライク",0,,"",0,,"",-1,False
31.0,"極炎法",2,"セラフィズム","セラフィックヘイロー",0,,"",0,,"",-1,False
31.1,"セラフィズム",2,"セラフィズム","アクセッション",0,,"",0,,"",-1,False
32.0,"双刃旋",1,,"",0,,"",0,,"",-1,False
32.1,"風断ち",1,,"",0,,"",0,,"",-1,False
32.2,"旋風刃",1,,"",0,,"",0,,"",-1,False
32.3,"風魔手裏剣",2,"三印自在","氷晶乱流の術",0,,"",0,,"",-1,False
32.4,"三印自在",2,"三印自在","命水",0,,"",0,,"",-1,False
32.5,"毒盛の術",2,"三印自在","劫火滅却の術",0,,"",0,,"",-1,False
32.6,"分身の術",2,"三印自在","風遁の術",0,,"",0,,"",-1,False
32.7,"縮地",2,"三印自在","土遁の術",0,,"",0,,"",-1,False
32.8,"星遁天誅",2,"星遁天誅実行可","星遁天誅",0,,"",0,,"",-1,False
33.0,"チャージブラスト",2,"オーバーヒート","ブレイズショット",0,,"",0,,"",-1,False
33.1,"ドリル",2,"バイオブラスト起動","バイオブラスト",2,"エアアンカー起動","エアアンカー",2,"回転のこぎり起動","回転のこぎり",-1,False
