key,0,1,2,3,4,5,6,7,8
32,190403,82091,5,145,0,0,0,3200,"クリスタルコンフリクト：王者S1"
33,190404,82091,5,146,0,0,0,3201,"クリスタルコンフリクト：勇者S1"
34,190405,82091,5,147,0,0,0,3202,"クリスタルコンフリクト：入賞者S1"
35,190406,82091,5,148,0,0,0,3208,"クリスタルコンフリクト：ブロンズS1"
36,190407,82091,5,149,0,0,0,3207,"クリスタルコンフリクト：シルバーS1"
37,190408,82091,5,150,0,0,0,3206,"クリスタルコンフリクト：ゴールドS1"
38,190409,82091,5,151,0,0,0,3205,"クリスタルコンフリクト：プラチナS1"
39,190410,82091,5,152,0,0,0,3204,"クリスタルコンフリクト：ダイヤモンドS1"
40,190411,82091,5,153,0,0,0,3203,"クリスタルコンフリクト：クリスタルS1"
41,190901,82091,7,154,0,0,0,4000,"コンパニオン特典1"
42,190902,82091,7,155,0,0,0,4001,"コンパニオン特典2"
43,190201,82091,2,156,0,0,0,2000,"剣術士"
44,190202,82091,2,157,0,0,0,2001,"斧術士"
45,190203,82091,2,158,0,0,0,2002,"幻術士"
46,190204,82091,2,159,0,0,0,2003,"格闘士"
47,190205,82091,2,160,0,0,0,2004,"槍術士"
48,190206,82091,2,161,0,0,0,2005,"双剣士"
49,190207,82091,2,162,0,0,0,2006,"弓術士"
50,190208,82091,2,163,0,0,0,2007,"呪術士"
51,190209,82091,2,164,0,0,0,2008,"巴術士"
52,190210,82091,2,165,0,0,0,2050,"ナイト（シンプル）"
53,190211,82091,2,166,0,0,0,2051,"戦士（シンプル）"
54,190212,82091,2,167,0,0,0,2052,"暗黒騎士（シンプル）"
55,190213,82091,2,168,0,0,0,2053,"ガンブレイカー（シンプル）"
56,190214,82091,2,169,0,0,0,2054,"白魔道士（シンプル）"
57,190215,82091,2,170,0,0,0,2055,"学者（シンプル）"
58,190216,82091,2,171,0,0,0,2056,"占星術師（シンプル）"
59,190217,82091,2,172,0,0,0,2057,"賢者（シンプル）"
60,190218,82091,2,173,0,0,0,2058,"モンク（シンプル）"
61,190219,82091,2,174,0,0,0,2059,"竜騎士（シンプル）"
62,190220,82091,2,175,0,0,0,2060,"忍者（シンプル）"
63,190221,82091,2,176,0,0,0,2061,"侍（シンプル）"
64,190222,82091,2,177,0,0,0,2062,"リーパー（シンプル）"
65,190223,82091,2,178,0,0,0,2064,"吟遊詩人（シンプル）"
66,190224,82091,2,179,0,0,0,2065,"機工士（シンプル）"
67,190225,82091,2,180,0,0,0,2066,"踊り子（シンプル）"
68,190226,82091,2,181,0,0,0,2067,"黒魔道士（シンプル）"
69,190227,82091,2,182,0,0,0,2068,"召喚士（シンプル）"
70,190228,82091,2,183,0,0,0,2069,"赤魔道士（シンプル）"
71,190229,82091,2,184,0,0,0,2071,"青魔道士（シンプル）"
72,190230,82091,2,244,0,0,0,2100,"木工師（シンプル）"
73,190231,82091,2,245,0,0,0,2101,"鍛冶師（シンプル）"
74,190232,82091,2,246,0,0,0,2102,"甲冑師（シンプル）"
75,190233,82091,2,247,0,0,0,2103,"彫金師（シンプル）"
76,190234,82091,2,248,0,0,0,2104,"革細工師（シンプル）"
77,190235,82091,2,249,0,0,0,2105,"裁縫師（シンプル）"
78,190236,82091,2,250,0,0,0,2106,"錬金術師（シンプル）"
79,190237,82091,2,251,0,0,0,2107,"調理師（シンプル）"
80,190238,82091,2,276,0,0,0,2108,"採掘師（シンプル）"
81,190239,82091,2,277,0,0,0,2109,"園芸師（シンプル）"
82,190240,82091,2,278,0,0,0,2110,"漁師（シンプル）"
83,190652,82091,9,299,0,0,0,1001,"グリダニア"
84,190651,82091,9,299,0,0,0,1000,"リムサ・ロミンサ"
85,190653,82091,9,299,0,0,0,1002,"ウルダハ"
86,190701,82091,4,319,0,0,0,2500,"絶バハムート討滅戦"
87,190702,82091,4,320,0,0,0,2501,"絶アルテマウェポン破壊作戦"
88,190703,82091,4,321,0,0,0,2502,"絶アレキサンダー討滅戦"
89,190704,82091,4,322,0,0,0,2503,"絶竜詩戦争"
90,190412,82091,5,323,0,0,0,3209,"クリスタルコンフリクト：王者S2"
91,190413,82091,5,324,0,0,0,3210,"クリスタルコンフリクト：勇者S2"
92,190414,82091,5,325,0,0,0,3211,"クリスタルコンフリクト：入賞者S2"
93,190415,82091,5,326,0,0,0,3217,"クリスタルコンフリクト：ブロンズS2"
94,190416,82091,5,327,0,0,0,3216,"クリスタルコンフリクト：シルバーS2"
95,190417,82091,5,328,0,0,0,3215,"クリスタルコンフリクト：ゴールドS2"
96,190418,82091,5,329,0,0,0,3214,"クリスタルコンフリクト：プラチナS2"
97,190419,82091,5,330,0,0,0,3213,"クリスタルコンフリクト：ダイヤモンドS2"
98,190420,82091,5,331,0,0,0,3212,"クリスタルコンフリクト：クリスタルS2"
99,190421,82091,5,332,0,0,0,3218,"クリスタルコンフリクト：王者S3"
100,190422,82091,5,333,0,0,0,3219,"クリスタルコンフリクト：勇者S3"
101,190423,82091,5,334,0,0,0,3220,"クリスタルコンフリクト：入賞者S3"
102,190424,82091,5,335,0,0,0,3226,"クリスタルコンフリクト：ブロンズS3"
103,190425,82091,5,336,0,0,0,3225,"クリスタルコンフリクト：シルバーS3"
104,190426,82091,5,337,0,0,0,3224,"クリスタルコンフリクト：ゴールドS3"
105,190427,82091,5,338,0,0,0,3223,"クリスタルコンフリクト：プラチナS3"
106,190428,82091,5,339,0,0,0,3222,"クリスタルコンフリクト：ダイヤモンドS3"
107,190429,82091,5,340,0,0,0,3221,"クリスタルコンフリクト：クリスタルS3"
108,190430,82091,10,341,0,0,0,3002,"クリスタルコンフリクト：ブルー"
109,190431,82091,10,342,0,0,0,3003,"クリスタルコンフリクト：レッド"
110,190705,82091,4,343,0,0,0,2403,"ヴァリアントダンジョン：シラディハ水道"
111,190966,82091,3,344,0,0,0,2315,"友好部族クエスト：オミクロン族"
112,190012,82091,1,1,0,0,0,12,"青空"
113,190013,82091,1,1,0,0,0,11,"砂浜"
114,190014,82091,1,1,0,0,0,13,"星空"
115,190015,82091,1,1,0,0,0,19,"煉瓦"
116,190016,82091,1,1,0,0,0,20,"コミック"
117,190017,82091,1,1,0,0,0,17,"キルト：ブラック"
118,190018,82091,1,1,0,0,0,18,"キルト：ホワイト"
119,190019,82091,1,1,0,0,0,21,"幾何学模様：サークル"
120,190020,82091,1,1,0,0,0,16,"エーテルエフェクト：パープル"
121,190021,82091,1,1,0,0,0,14,"エーテルエフェクト：ブルー"
122,190022,82091,1,1,0,0,0,15,"エーテルエフェクト：レッド"
123,190023,82091,7,347,0,0,0,22,"楽譜"
124,190024,82091,1,1,0,0,0,23,"東方風"
125,190025,82091,1,1,0,0,0,900,"アイテム：レアリティ1"
126,190026,82091,1,1,0,0,0,901,"アイテム：レアリティ2"
127,190027,82091,1,1,0,0,0,902,"アイテム：レアリティ3"
128,190028,82091,1,1,0,0,0,903,"アイテム：レアリティ4"
129,190029,82091,1,1,0,0,0,904,"アイテム：レアリティ5"
130,190601,82091,9,346,0,0,0,1010,"国旗：リムサ・ロミンサ"
131,190602,82091,9,346,0,0,0,1011,"国旗：グリダニア"
132,190603,82091,9,346,0,0,0,1012,"国旗：ウルダハ"
133,190432,82091,5,409,0,0,0,3227,"クリスタルコンフリクト：王者S4"
134,190433,82091,5,410,0,0,0,3228,"クリスタルコンフリクト：勇者S4"
135,190434,82091,5,411,0,0,0,3229,"クリスタルコンフリクト：入賞者S4"
136,190440,82091,5,412,0,0,0,3230,"クリスタルコンフリクト：クリスタルS4"
137,190439,82091,5,413,0,0,0,3231,"クリスタルコンフリクト：ダイヤモンドS4"
138,190438,82091,5,414,0,0,0,3232,"クリスタルコンフリクト：プラチナS4"
139,190437,82091,5,415,0,0,0,3233,"クリスタルコンフリクト：ゴールドS4"
140,190436,82091,5,416,0,0,0,3234,"クリスタルコンフリクト：シルバーS4"
141,190435,82091,5,417,0,0,0,3235,"クリスタルコンフリクト：ブロンズS4"
142,190441,82091,5,418,0,0,0,3236,"クリスタルコンフリクト：王者S5"
143,190442,82091,5,419,0,0,0,3237,"クリスタルコンフリクト：勇者S5"
144,190443,82091,5,420,0,0,0,3238,"クリスタルコンフリクト：入賞者S5"
145,190449,82091,5,421,0,0,0,3239,"クリスタルコンフリクト：クリスタルS5"
146,190448,82091,5,422,0,0,0,3240,"クリスタルコンフリクト：ダイヤモンドS5"
147,190447,82091,5,423,0,0,0,3241,"クリスタルコンフリクト：プラチナS5"
148,190446,82091,5,424,0,0,0,3242,"クリスタルコンフリクト：ゴールドS5"
149,190445,82091,5,425,0,0,0,3243,"クリスタルコンフリクト：シルバーS5"
150,190444,82091,5,426,0,0,0,3244,"クリスタルコンフリクト：ブロンズS5"
151,190450,82091,10,427,0,0,0,3004,"チーム・ファルコン"
152,190451,82091,10,428,0,0,0,3005,"チーム・レイヴン"
153,190962,82091,3,429,0,0,0,2311,"友好部族クエスト：ピクシー族"
154,190963,82091,3,430,0,0,0,2312,"友好部族クエスト：キタリ族"
155,190964,82091,3,431,0,0,0,2313,"友好部族クエスト：ドワーフ族"
156,190965,82091,3,432,0,0,0,2314,"友好部族クエスト：アルカソーダラ族"
157,190967,82091,3,433,0,0,0,2316,"友好部族クエスト：レポリット族"
158,190706,82091,4,434,0,0,0,2504,"絶オメガ検証戦"
159,190711,82091,4,465,0,0,0,2358,"ディープダンジョン：オルト・エウレカ1"
160,190712,82091,4,466,0,0,0,2359,"ディープダンジョン：オルト・エウレカ2"
161,190713,82091,3,467,0,0,0,2251,"クロニクルクエスト：四聖獣奇譚"
162,190714,82091,8,468,0,0,0,2340,"無人島開拓1"
163,190715,82091,8,469,0,0,0,2341,"無人島開拓2"
164,190452,82091,5,502,0,0,0,3245,"クリスタルコンフリクト：王者S6"
165,190453,82091,5,503,0,0,0,3246,"クリスタルコンフリクト：勇者S6"
166,190454,82091,5,504,0,0,0,3247,"クリスタルコンフリクト：入賞者S6"
167,190460,82091,5,505,0,0,0,3248,"クリスタルコンフリクト：クリスタルS6"
168,190459,82091,5,506,0,0,0,3249,"クリスタルコンフリクト：ダイヤモンドS6"
169,190458,82091,5,507,0,0,0,3250,"クリスタルコンフリクト：プラチナS6"
170,190457,82091,5,508,0,0,0,3251,"クリスタルコンフリクト：ゴールドS6"
171,190456,82091,5,509,0,0,0,3252,"クリスタルコンフリクト：シルバーS6"
172,190455,82091,5,510,0,0,0,3253,"クリスタルコンフリクト：ブロンズS6"
173,190461,82091,5,511,0,0,0,3254,"クリスタルコンフリクト：王者S7"
174,190462,82091,5,512,0,0,0,3255,"クリスタルコンフリクト：勇者S7"
175,190463,82091,5,513,0,0,0,3256,"クリスタルコンフリクト：入賞者S7"
176,190469,82091,5,514,0,0,0,3257,"クリスタルコンフリクト：クリスタルS7"
177,190468,82091,5,515,0,0,0,3258,"クリスタルコンフリクト：ダイヤモンドS7"
178,190467,82091,5,516,0,0,0,3259,"クリスタルコンフリクト：プラチナS7"
179,190466,82091,5,517,0,0,0,3260,"クリスタルコンフリクト：ゴールドS7"
180,190465,82091,5,518,0,0,0,3261,"クリスタルコンフリクト：シルバーS7"
181,190464,82091,5,519,0,0,0,3262,"クリスタルコンフリクト：ブロンズS7"
182,190470,82091,10,520,0,0,0,3006,"東方青海波1"
183,190471,82091,10,521,0,0,0,3007,"東方青海波2"
184,190960,82091,3,524,0,0,0,2308,"友好部族クエスト：コウジン族"
185,190959,82091,3,525,0,0,0,2309,"友好部族クエスト：アナンタ族"
186,190961,82091,3,526,0,0,0,2310,"友好部族クエスト：ナマズオ族"
187,190320,82091,2,522,0,0,0,2171,"青魔道士（ダイナミック）"
188,190716,82091,3,527,0,0,0,2250,"時代の終焉"
189,190717,82091,7,523,0,0,0,3950,"10周年記念"
190,190718,82091,4,528,0,0,0,2404,"ヴァリアントダンジョン：六根山"
191,190719,82091,8,529,0,0,0,2345,"世界を釣る者"
192,190720,82091,8,530,0,0,0,2346,"太公望への道"
193,190721,82091,8,531,0,0,0,2350,"月下の雀士"
194,190490,82091,10,578,0,0,0,3008,"パライストラ"
195,190491,82091,10,579,0,0,0,3009,"クラウドナイン"
196,190472,82091,5,580,0,0,0,3263,"クリスタルコンフリクト：王者S8"
197,190473,82091,5,581,0,0,0,3264,"クリスタルコンフリクト：勇者S8"
198,190474,82091,5,582,0,0,0,3265,"クリスタルコンフリクト：入賞者S8"
199,190480,82091,5,583,0,0,0,3266,"クリスタルコンフリクト：クリスタルS8"
200,190479,82091,5,584,0,0,0,3267,"クリスタルコンフリクト：ダイヤモンドS8"
201,190478,82091,5,585,0,0,0,3268,"クリスタルコンフリクト：プラチナS8"
202,190477,82091,5,586,0,0,0,3269,"クリスタルコンフリクト：ゴールドS8"
203,190476,82091,5,587,0,0,0,3270,"クリスタルコンフリクト：シルバーS8"
204,190475,82091,5,588,0,0,0,3271,"クリスタルコンフリクト：ブロンズS8"
205,190481,82091,5,589,0,0,0,3272,"クリスタルコンフリクト：王者S9"
206,190482,82091,5,590,0,0,0,3273,"クリスタルコンフリクト：勇者S9"
207,190483,82091,5,591,0,0,0,3274,"クリスタルコンフリクト：入賞者S9"
208,190489,82091,5,592,0,0,0,3275,"クリスタルコンフリクト：クリスタルS9"
209,190488,82091,5,593,0,0,0,3276,"クリスタルコンフリクト：ダイヤモンドS9"
210,190487,82091,5,594,0,0,0,3277,"クリスタルコンフリクト：プラチナS9"
211,190486,82091,5,595,0,0,0,3278,"クリスタルコンフリクト：ゴールドS9"
212,190485,82091,5,596,0,0,0,3279,"クリスタルコンフリクト：シルバーS9"
213,190484,82091,5,597,0,0,0,3280,"クリスタルコンフリクト：ブロンズS9"
214,190492,82091,5,598,0,0,0,3281,"クリスタルコンフリクト：王者S10"
215,190493,82091,5,599,0,0,0,3282,"クリスタルコンフリクト：勇者S10"
216,190494,82091,5,600,0,0,0,3283,"クリスタルコンフリクト：入賞者S10"
217,190500,82091,5,601,0,0,0,3284,"クリスタルコンフリクト：クリスタルS10"
218,190499,82091,5,602,0,0,0,3285,"クリスタルコンフリクト：ダイヤモンドS10"
219,190498,82091,5,603,0,0,0,3286,"クリスタルコンフリクト：プラチナS10"
220,190497,82091,5,604,0,0,0,3287,"クリスタルコンフリクト：ゴールドS10"
221,190496,82091,5,605,0,0,0,3288,"クリスタルコンフリクト：シルバーS10"
222,190495,82091,5,606,0,0,0,3289,"クリスタルコンフリクト：ブロンズS10"
223,190956,82091,3,567,0,0,0,2305,"友好部族クエスト：バヌバヌ族"
224,190957,82091,3,568,0,0,0,2306,"友好部族クエスト：グナース族"
225,190958,82091,3,569,0,0,0,2307,"友好部族クエスト：モーグリ族"
226,190724,82091,3,572,0,0,0,2252,"ミソロジー・オブ・エオルゼア"
227,190725,82091,4,574,0,0,0,2405,"ヴァリアントダンジョン：アロアロ島"
228,190722,82091,8,570,0,0,0,2351,"クロの空想帳"
229,190723,82091,8,571,0,0,0,2352,"ソーチョーの幻想盤"
230,190726,82091,7,575,0,0,0,3951,"ブランダーヴィル1"
231,190727,82091,7,576,0,0,0,3952,"ブランダーヴィル2"
232,190728,82091,7,577,0,0,0,3953,"ブランダーヴィル3"
233,190729,82091,7,607,0,0,0,3954,"妖怪ウォッチ ぷにぷに"
234,190241,82091,2,703,0,0,0,2063,"ヴァイパー（シンプル）"
235,190321,82091,2,681,0,0,0,2163,"ヴァイパー（ダイナミック）"
236,190242,82091,2,704,0,0,0,2070,"ピクトマンサー（シンプル）"
237,190322,82091,2,682,0,0,0,2170,"ピクトマンサー（ダイナミック）"
238,190501,82091,10,683,0,0,0,3010,"ヴォルカニックハート"
239,190502,82091,10,684,0,0,0,3011,"東方絡繰御殿"
240,190503,82091,5,685,0,0,0,3290,"クリスタルコンフリクト：王者S11"
241,190504,82091,5,686,0,0,0,3291,"クリスタルコンフリクト：勇者S11"
242,190505,82091,5,687,0,0,0,3292,"クリスタルコンフリクト：入賞者S11"
243,190511,82091,5,688,0,0,0,3293,"クリスタルコンフリクト：クリスタルS11"
244,190510,82091,5,689,0,0,0,3294,"クリスタルコンフリクト：ダイヤモンドS11"
245,190509,82091,5,690,0,0,0,3295,"クリスタルコンフリクト：プラチナS11"
246,190508,82091,5,691,0,0,0,3296,"クリスタルコンフリクト：ゴールドS11"
247,190507,82091,5,692,0,0,0,3297,"クリスタルコンフリクト：シルバーS11"
248,190506,82091,5,693,0,0,0,3298,"クリスタルコンフリクト：ブロンズS11"
249,190954,82091,3,694,0,0,0,2302,"友好部族クエスト：コボルド族"
250,190952,82091,3,695,0,0,0,2301,"友好部族クエスト：シルフ族"
251,190951,82091,3,696,0,0,0,2300,"友好部族クエスト：アマルジャ族"
252,190955,82091,3,697,0,0,0,2303,"友好部族クエスト：サハギン族"
253,190953,82091,3,698,0,0,0,2304,"友好部族クエスト：イクサル族"
254,190662,82091,9,701,0,0,0,1036,"トライヨラ1"
255,190663,82091,9,702,0,0,0,1037,"トライヨラ2"
256,190664,82091,9,699,0,0,0,1038,"ソリューション・ナイン1"
257,190665,82091,9,700,0,0,0,1039,"ソリューション・ナイン2"
258,190512,82091,10,756,0,0,0,3013,"シールロック"
259,190513,82091,10,757,0,0,0,3012,"レッド・サンズ"
260,190514,82091,5,758,0,0,0,3299,"クリスタルコンフリクト：王者S12"
261,190515,82091,5,759,0,0,0,3300,"クリスタルコンフリクト：勇者S12"
262,190516,82091,5,760,0,0,0,3301,"クリスタルコンフリクト：入賞者S12"
263,190522,82091,5,761,0,0,0,3302,"クリスタルコンフリクト：クリスタルS12"
264,190521,82091,5,762,0,0,0,3303,"クリスタルコンフリクト：ダイヤモンドS12"
265,190520,82091,5,763,0,0,0,3304,"クリスタルコンフリクト：プラチナS12"
266,190519,82091,5,764,0,0,0,3305,"クリスタルコンフリクト：ゴールドS12"
267,190518,82091,5,765,0,0,0,3306,"クリスタルコンフリクト：シルバーS12"
268,190517,82091,5,766,0,0,0,3307,"クリスタルコンフリクト：ブロンズS12"
269,190968,82091,3,767,0,0,0,2317,"友好部族クエスト：ペルペル族"
270,190654,82091,9,768,0,0,0,1020,"イシュガルド1"
271,190672,82091,9,769,0,0,0,1021,"イシュガルド2"
272,190655,82091,9,770,0,0,0,1022,"イディルシャイア1"
273,190673,82091,9,771,0,0,0,1023,"イディルシャイア2"
274,190656,82091,9,772,0,0,0,1024,"クガネ1"
275,190668,82091,9,773,0,0,0,1025,"クガネ2"
276,190657,82091,9,774,0,0,0,1026,"ラールガーズリーチ1"
277,190669,82091,9,775,0,0,0,1027,"ラールガーズリーチ2"
278,190658,82091,9,776,0,0,0,1028,"クリスタリウム1"
279,190670,82091,9,777,0,0,0,1029,"クリスタリウム2"
280,190659,82091,9,778,0,0,0,1030,"ユールモア1"
281,190671,82091,9,779,0,0,0,1031,"ユールモア2"
282,190660,82091,9,780,0,0,0,1032,"オールド・シャーレアン1"
283,190666,82091,9,781,0,0,0,1033,"オールド・シャーレアン2"
284,190661,82091,9,782,0,0,0,1034,"ラザハン1"
285,190667,82091,9,783,0,0,0,1035,"ラザハン2"
286,190523,82091,10,852,0,0,0,3014,"フィールド・オブ・グローリー"
287,190524,82091,10,853,0,0,0,3015,"オンサル・ハカイル"
288,190525,82091,5,854,0,0,0,3308,"クリスタルコンフリクト：王者S13"
289,190526,82091,5,855,0,0,0,3309,"クリスタルコンフリクト：勇者S13"
290,190527,82091,5,856,0,0,0,3310,"クリスタルコンフリクト：入賞者S13"
291,190533,82091,5,857,0,0,0,3311,"クリスタルコンフリクト：クリスタルS13"
292,190532,82091,5,858,0,0,0,3312,"クリスタルコンフリクト：ダイヤモンドS13"
293,190531,82091,5,859,0,0,0,3313,"クリスタルコンフリクト：プラチナS13"
294,190530,82091,5,860,0,0,0,3314,"クリスタルコンフリクト：ゴールドS13"
295,190529,82091,5,861,0,0,0,3315,"クリスタルコンフリクト：シルバーS13"
296,190528,82091,5,862,0,0,0,3316,"クリスタルコンフリクト：ブロンズS13"
297,190534,82091,5,863,0,0,0,3317,"クリスタルコンフリクト：王者S14"
298,190535,82091,5,864,0,0,0,3318,"クリスタルコンフリクト：勇者S14"
299,190536,82091,5,865,0,0,0,3319,"クリスタルコンフリクト：入賞者S14"
300,190542,82091,5,866,0,0,0,3320,"クリスタルコンフリクト：クリスタルS14"
301,190541,82091,5,867,0,0,0,3321,"クリスタルコンフリクト：ダイヤモンドS14"
302,190540,82091,5,868,0,0,0,3322,"クリスタルコンフリクト：プラチナS14"
303,190539,82091,5,869,0,0,0,3323,"クリスタルコンフリクト：ゴールドS14"
304,190538,82091,5,870,0,0,0,3324,"クリスタルコンフリクト：シルバーS14"
305,190537,82091,5,871,0,0,0,3325,"クリスタルコンフリクト：ブロンズS14"
306,190730,82091,4,872,0,0,0,2505,"絶もうひとつの未来"
307,190969,82091,3,873,0,0,0,2318,"友好部族クエスト：マムージャ族"
308,190707,82091,4,874,0,0,0,2354,"ディープダンジョン：死者の宮殿1"
309,190708,82091,4,875,0,0,0,2355,"ディープダンジョン：死者の宮殿2"
310,190709,82091,4,876,0,0,0,2356,"ディープダンジョン：アメノミハシラ1"
311,190710,82091,4,877,0,0,0,2357,"ディープダンジョン：アメノミハシラ2"
312,190731,82091,4,879,0,0,0,2406,"蜃気楼の島 クレセントアイル "
313,190732,82091,8,878,0,0,0,2343,"コスモエクスプローラー1"
314,190733,82091,7,943,0,0,0,3955,"Monster Hunter Wilds1"
315,190734,82091,7,944,0,0,0,3956,"Monster Hunter Wilds2"
316,190543,82091,10,916,0,0,0,3016,"ヒドゥンゴージ"
317,190544,82091,10,917,0,0,0,3017,"外縁遺跡群（制圧戦）"
318,190545,82091,5,918,0,0,0,3326,"クリスタルコンフリクト：王者S15"
319,190546,82091,5,919,0,0,0,3327,"クリスタルコンフリクト：勇者S15"
320,190547,82091,5,920,0,0,0,3328,"クリスタルコンフリクト：入賞者S15"
321,190553,82091,5,921,0,0,0,3329,"クリスタルコンフリクト：クリスタルS15"
322,190552,82091,5,922,0,0,0,3330,"クリスタルコンフリクト：ダイヤモンドS15"
323,190551,82091,5,923,0,0,0,3331,"クリスタルコンフリクト：プラチナS15"
324,190550,82091,5,924,0,0,0,3332,"クリスタルコンフリクト：ゴールドS15"
325,190549,82091,5,925,0,0,0,3333,"クリスタルコンフリクト：シルバーS15"
326,190548,82091,5,926,0,0,0,3334,"クリスタルコンフリクト：ブロンズS15"
327,190554,82091,5,927,0,0,0,3335,"クリスタルコンフリクト：王者S16"
328,190555,82091,5,928,0,0,0,3336,"クリスタルコンフリクト：勇者S16"
329,190556,82091,5,929,0,0,0,3337,"クリスタルコンフリクト：入賞者S16"
330,190564,82091,5,930,0,0,0,3338,"クリスタルコンフリクト：アルテマS16"
331,190563,82091,5,931,0,0,0,3339,"クリスタルコンフリクト：オメガS16"
332,190562,82091,5,932,0,0,0,3340,"クリスタルコンフリクト：クリスタルS16"
333,190561,82091,5,933,0,0,0,3341,"クリスタルコンフリクト：ダイヤモンドS16"
334,190560,82091,5,934,0,0,0,3342,"クリスタルコンフリクト：プラチナS16"
335,190559,82091,5,935,0,0,0,3343,"クリスタルコンフリクト：ゴールドS16"
336,190558,82091,5,936,0,0,0,3344,"クリスタルコンフリクト：シルバーS16"
337,190557,82091,5,937,0,0,0,3345,"クリスタルコンフリクト：ブロンズS16"
338,190970,82091,3,938,0,0,0,2319,"友好部族クエスト：ヨカフイ族"
339,190735,82091,4,941,0,0,0,2401,"ディープダンジョン：ピルグリム・トラバース1"
340,190736,82091,4,942,0,0,0,2402,"ディープダンジョン：ピルグリム・トラバース2"
341,190737,82091,8,940,0,0,0,2344,"コスモエクスプローラー2"
342,190738,82091,8,939,0,0,0,2342,"無人島開拓3"
343,0,0,0,0,0,0,0,0,""
344,0,0,0,0,0,0,0,0,""
345,0,0,0,0,0,0,0,0,""
346,0,0,0,0,0,0,0,0,""
347,0,0,0,0,0,0,0,0,""
348,0,0,0,0,0,0,0,0,""
349,0,0,0,0,0,0,0,0,""
350,0,0,0,0,0,0,0,0,""
351,0,0,0,0,0,0,0,0,""
352,0,0,0,0,0,0,0,0,""
353,0,0,0,0,0,0,0,0,""
354,0,0,0,0,0,0,0,0,""
355,0,0,0,0,0,0,0,0,""
356,0,0,0,0,0,0,0,0,""
357,0,0,0,0,0,0,0,0,""
358,0,0,0,0,0,0,0,0,""
359,0,0,0,0,0,0,0,0,""
360,0,0,0,0,0,0,0,0,""
