key,0,1,2,3,4,5,6,7,8,9
57,"ステルス効果アップII",0,False,0,0,0,0,40,0,0
58,"ステルス効果アップIII",0,False,0,0,0,0,50,0,0
59,"ガルアイ",5479,False,18,19,15,0,15,19,0
60,"ガルアイII",0,False,0,0,0,0,35,0,0
61,"ガルアイIII",0,False,0,0,0,0,50,0,0
62,"泳がせ釣り効果アップ",5482,False,18,19,40,0,0,19,0
63,"エーテルフロー効果アップ",0,False,0,0,0,0,0,0,0
64,"ＩＮＴアップ",0,False,0,0,0,0,0,0,0
65,"ＩＮＴアップII",0,False,0,0,0,0,0,0,0
66,"アクションダメージ・回復量アップ",5185,False,26,68,20,0,10,68,0
67,"エーテルフロー効果アップII",0,False,0,0,0,0,0,0,0
68,"ＩＮＴアップIII",0,False,0,0,0,0,0,0,0
69,"アクションダメージ・回復量アップII",5186,False,26,68,40,0,30,68,0
70,"エーテルフロー効果アップIII",0,False,0,0,0,0,0,0,0
71,"ＳＴＲアップ",9004,False,0,0,2,0,5,0,0
72,"最大ＨＰアップ",9001,False,0,0,3,0,10,0,0
73,"命中率アップ",9010,False,0,0,5,0,5,0,0
74,"クリティカルアップ",9012,False,0,0,6,0,15,0,0
75,"ＳＴＲアップ",9004,False,0,0,8,0,5,0,0
76,"最大ＨＰアップ",9001,False,0,0,9,0,10,0,0
77,"ＳＴＲアップ",9004,False,0,0,2,0,5,0,0
78,"最大ＨＰアップ",9001,False,0,0,3,0,5,0,0
79,"命中率アップ",9010,False,0,0,5,0,5,0,0
80,"クリティカルアップ",9012,False,0,0,6,0,15,0,0
81,"ＳＴＲアップ",9004,False,0,0,8,0,10,0,0
82,"攻撃速度アップ",9013,False,0,0,9,0,-10,0,0
83,"ＭＮＤアップ",9008,False,0,0,2,0,10,0,0
84,"最大ＨＰアップ",9001,False,0,0,3,0,5,0,0
85,"命中率アップ",9010,False,0,0,5,0,5,0,0
86,"クリティカルアップ",9012,False,0,0,6,0,15,0,0
87,"ＭＮＤアップ",9008,False,0,0,8,0,15,0,0
88,"最大ＨＰアップ",9001,False,0,0,9,0,5,0,0
89,"ＤＥＸアップ",0,False,0,0,0,0,0,0,0
90,"落下ダメージ軽減",5401,False,29,93,14,0,10,93,0
91,"ＤＥＸアップII",0,False,0,0,0,0,0,0,0
92,"ＤＥＸアップIII",0,False,0,0,0,0,0,0,0
93,"移動速度アップ",5403,False,29,93,20,0,10,93,0
94,"ニメーヤの加護",5436,False,16,17,42,0,0,17,0
95,"ストーンウィスパラーV",5437,False,16,17,53,67617,0,17,0
96,"ステルス効果アップIV",0,False,0,0,0,0,54,0,0
97,"ステルス効果アップV",0,False,0,0,0,0,57,0,0
98,"ステルス効果アップVI",0,False,0,0,0,0,60,0,0
99,"ニメーヤの加護",5461,False,17,18,42,0,0,18,0
100,"ツリーウィスパラーV",5462,False,17,18,53,67585,0,18,0
101,"ステルス効果アップIV",0,False,0,0,0,0,54,0,0
102,"ステルス効果アップV",0,False,0,0,0,0,57,0,0
103,"ステルス効果アップVI",0,False,0,0,0,0,60,0,0
104,"ガルアイIV",0,False,0,0,0,0,55,0,0
105,"ガルアイV",0,False,0,0,0,0,60,0,0
106,"浮島釣り",5488,False,18,19,53,67622,0,19,0
107,"ステルス効果アップIV",0,False,0,0,0,0,54,0,0
108,"ステルス効果アップV",0,False,0,0,0,0,57,0,0
109,"ステルス効果アップVI",0,False,0,0,0,0,60,0,0
110,"溶岩釣り",5489,False,18,19,55,67623,0,19,0
111,"魔泉釣り",5490,False,18,19,58,67624,0,19,0
112,"ＶＩＴアップ",0,False,0,0,0,0,0,0,0
113,"ＶＩＴアップII",0,False,0,0,0,0,0,0,0
114,"ＶＩＴアップIII",0,False,0,0,0,0,0,0,0
115,"ＤＥＸアップ",0,False,0,0,0,0,0,0,0
116,"ＤＥＸアップII",0,False,0,0,0,0,0,0,0
117,"アクションダメージアップ",6002,False,31,96,20,0,10,96,0
118,"ＤＥＸアップIII",0,False,0,0,0,0,0,0,0
119,"アクションダメージアップII",6003,False,31,96,40,0,20,96,0
120,"ＭＮＤアップ",0,False,0,0,0,0,0,0,0
121,"ＭＮＤアップII",0,False,0,0,0,0,0,0,0
122,"アクションダメージ・回復量アップ",6102,False,33,99,20,0,10,99,0
123,"ＭＮＤアップIII",0,False,0,0,0,0,0,0,0
124,"ベネフィク効果アップ",6105,False,33,99,36,0,15,99,0
125,"アクションダメージ・回復量アップII",6103,False,33,99,40,0,30,99,0
126,"ステルス効果アップVII",0,False,0,0,0,0,64,0,0
127,"ステルス効果アップVIII",0,False,0,0,0,0,67,0,0
128,"ステルス効果アップIX",0,False,0,0,0,0,70,0,0
129,"ステルス効果アップVII",0,False,0,0,0,0,64,0,0
130,"ステルス効果アップVIII",0,False,0,0,0,0,67,0,0
131,"ステルス効果アップIX",0,False,0,0,0,0,70,0,0
132,"ステルス効果アップVII",0,False,0,0,0,0,64,0,0
133,"ステルス効果アップVIII",0,False,0,0,0,0,67,0,0
134,"ステルス効果アップIX",0,False,0,0,0,0,70,0,0
135,"塩湖釣り",5499,False,18,19,68,0,0,19,0
136,"ガルアイVI",0,False,0,0,0,0,65,0,0
137,"ガルアイVII",0,False,0,0,0,0,70,0,0
138,"品質精査",6976,False,8,9,63,67978,2,9,0
139,"品質精査",6976,False,9,10,63,68152,2,10,0
140,"品質精査",6976,False,10,11,63,68131,2,11,0
141,"品質精査",6976,False,11,12,63,68136,2,12,0
142,"品質精査",6976,False,12,13,63,68146,2,13,0
143,"品質精査",6976,False,13,14,63,67968,2,14,0
144,"品質精査",6976,False,14,15,63,67973,2,15,0
145,"品質精査",6976,False,15,16,63,68141,2,16,0
146,"魔匠の閃き",0,False,0,0,0,0,0,0,0
147,"魔匠の閃き",0,False,0,0,0,0,0,0,0
148,"魔匠の閃き",0,False,0,0,0,0,0,0,0
149,"魔匠の閃き",0,False,0,0,0,0,0,0,0
150,"魔匠の閃き",0,False,0,0,0,0,0,0,0
151,"魔匠の閃き",0,False,0,0,0,0,0,0,0
152,"魔匠の閃き",0,False,0,0,0,0,0,0,0
153,"魔匠の閃き",0,False,0,0,0,0,0,0,0
154,"オートファゾム",5497,False,18,19,61,68458,0,19,0
155,"フィッシュウィスパラー",0,False,0,0,0,0,0,0,0
156,"かばう効果アップ",5209,False,0,0,0,0,-20,0,0
157,"ウォークライ効果アップ",5259,False,21,22,66,0,0,22,0
158,"ブラックブラッド",6059,False,32,98,62,0,0,98,0
159,"ブラックブラッドII",6060,False,32,98,66,0,0,98,0
160,"闘気充填アップ",5234,False,20,21,38,0,80,21,0
161,"羅刹衝マスタリー",5235,False,0,0,0,0,2,0,0
162,"ランスマスタリー",5284,False,0,0,0,0,0,0,0
163,"紅の竜血",5289,False,22,23,70,68450,0,23,0
164,"毒刃",0,False,0,0,0,0,0,0,0
165,"集気法",5411,False,30,92,62,0,6,92,0
166,"縮地効果アップ",5412,False,30,92,64,0,0,92,0
167,"ぶんどる効果アップ",0,False,0,0,0,0,0,0,0
168,"バイトマスタリー",5309,False,23,24,64,0,0,24,0
169,"エンピリアルアロー効果アップ",5310,False,23,24,68,0,0,24,0
170,"ショットマスタリー",0,False,0,0,0,0,0,0,0
171,"サンダーマスタリー",5357,False,25,26,45,66612,0,26,0
172,"サンダーマスタリーII",5358,False,25,26,64,0,0,26,0
173,"アンブラルハート効果アップ",5359,False,0,0,0,0,-34,0,0
174,"エノキアン効果アップ",5360,False,25,26,70,68128,5,26,0
175,"コラプションマスタリー",5376,False,0,0,0,0,0,0,0
176,"ルインラ効果アップ",5377,False,0,0,0,0,0,0,0
177,"コラプションマスタリーII",5378,False,0,0,0,0,0,0,0
178,"トランス・バハムート効果アップ",5380,False,27,28,70,68165,0,28,0
179,"ストーンマスタリー",5333,False,6,53,18,0,0,53,0
180,"エアロマスタリー",5334,False,6,53,46,0,0,53,0
181,"ストーンマスタリーII",5336,False,24,25,54,67257,0,25,0
182,"ストーンマスタリーIII",5337,False,24,25,64,0,0,25,0
183,"シークレットリリーII",5338,False,0,0,0,0,20,0,0
184,"炎法マスタリーII",5392,False,28,29,64,0,0,29,0
185,"エーテルフローリキャストタイム短縮",0,False,0,0,0,0,100,0,0
186,"コンバスマスタリー",6109,False,33,99,46,0,0,99,0
187,"マレフィクマスタリー",6110,False,33,99,54,67558,0,99,0
188,"マレフィクマスタリーII",6111,False,33,99,64,0,0,99,0
189,"ライトスピード効果アップ",6101,False,33,99,68,0,-300,99,0
190,"オート山師の直感",0,False,0,0,0,0,60,0,0
191,"オート開拓者の手",0,False,0,0,0,0,60,0,0
192,"GP回復量アップ",5444,False,16,17,70,68094,1,17,0
193,"GP回復量アップ",5469,False,17,18,70,68160,1,18,0
194,"GP回復量アップ",5498,False,18,19,70,68435,1,19,0
195,"ジョルト効果アップ",6201,False,35,112,62,0,0,112,0
196,"シークレットリリー",5335,False,24,25,52,67256,0,25,0
197,"ＩＮＴアップ",0,False,0,0,0,0,0,0,0
198,"ＩＮＴアップII",0,False,0,0,0,0,0,0,0
199,"ＩＮＴアップIII",0,False,0,0,0,0,0,0,0
200,"アクションダメージ・回復量アップ",5185,False,35,112,20,0,10,112,0
201,"アクションダメージ・回復量アップII",5186,False,35,112,40,0,30,112,0
202,"ＳＴＲアップ",0,False,0,0,0,0,0,0,0
203,"ＳＴＲアップII",0,False,0,0,0,0,0,0,0
204,"ＳＴＲアップIII",0,False,0,0,0,0,0,0,0
205,"毒刃II",0,False,0,0,0,0,0,0,0
206,"ジョルラ効果アップ",0,False,0,0,0,0,0,0,0
207,"神聖魔法マスタリー",5210,False,19,20,64,0,-50,20,0
208,"剣気マスタリーII",6151,False,34,111,62,0,5,111,0
209,"忠義マスタリー",5211,False,19,20,35,66592,0,20,0
210,"ＭＮＤアップ",0,False,0,0,0,0,0,0,0
211,"ＭＮＤアップII",0,False,0,0,0,0,0,0,0
212,"ＭＮＤアップIII",0,False,0,0,0,0,0,0,0
213,"エンキンドル効果アップ",5379,False,0,0,0,0,-600,0,0
214,"炎法マスタリー",5394,False,28,29,54,67209,0,29,0
215,"剣気マスタリー",6152,False,34,111,52,0,0,111,0
216,"連続魔",6203,False,35,112,1,0,0,112,0
217,"ルインマスタリー",5395,False,26,69,30,65997,0,69,0
218,"バーサクマスタリー",5260,False,21,22,70,68440,0,22,0
219,"ラーニング",6251,False,36,129,1,0,0,129,0
220,"アクションダメージ・回復量アップ",5185,False,36,129,10,0,10,129,0
221,"アクションダメージ・回復量アップII",5186,False,36,129,20,0,20,129,0
222,"アクションダメージ・回復量アップIII",5187,False,36,129,30,0,30,129,0
223,"アクションダメージ・回復量アップIV",5188,False,36,129,40,0,40,129,0
224,"アクションダメージ・回復量アップV",5189,False,36,129,50,0,50,129,0
225,"ステルス効果アップX",0,False,0,0,0,0,74,0,0
226,"ステルス効果アップXI",0,False,0,0,0,0,77,0,0
227,"ステルス効果アップXII",0,False,0,0,0,0,80,0,0
228,"ステルス効果アップX",0,False,0,0,0,0,74,0,0
229,"ステルス効果アップXI",0,False,0,0,0,0,77,0,0
230,"ステルス効果アップXII",0,False,0,0,0,0,80,0,0
231,"ステルス効果アップX",0,False,0,0,0,0,74,0,0
232,"ステルス効果アップXI",0,False,0,0,0,0,77,0,0
233,"ステルス効果アップXII",0,False,0,0,0,0,80,0,0
234,"ガルアイVIII",0,False,0,0,0,0,75,0,0
235,"ガルアイIX",0,False,0,0,0,0,80,0,0
236,"GP回復量アップII",5449,False,16,17,80,0,2,17,0
237,"GP回復量アップII",5474,False,17,18,80,0,2,18,0
238,"GP回復量アップII",5496,False,18,19,80,0,2,19,0
239,"GP回復量アップIII",5441,False,16,17,83,0,3,17,0
240,"GP回復量アップIII",5466,False,17,18,83,0,3,18,0
241,"GP回復量アップIII",5486,False,18,19,83,0,3,19,0
242,"石工の理効果アップ",5442,False,16,17,90,0,50,17,0
243,"老農の知効果アップ",5467,False,17,18,90,0,50,18,0
244,"ビッグフィッシャー",5485,False,18,19,15,0,0,19,0
245,"闘気充填アップII",5238,False,20,21,74,0,100,21,0
246,"シバルリー",5212,False,19,20,58,0,0,20,0
247,"ランスマスタリー",5284,False,22,23,76,0,0,23,0
248,"",0,False,0,0,0,0,0,0,0
249,"インナービースト",5261,False,21,22,35,66586,0,22,0
250,"活殺自在効果アップ",5414,False,30,92,76,0,0,92,0
251,"アクションダメージアップ",6351,False,38,150,50,0,10,150,0
252,"幻扇",6352,False,38,150,30,0,0,150,0
253,"アクションダメージアップII",6353,False,38,150,60,0,20,150,0
254,"アン・アヴァン効果アップ",6354,False,38,150,68,0,2,150,0
255,"エスプリ",6355,False,38,150,76,0,0,150,0
256,"アン・アヴァン効果アップII",6356,False,38,150,78,0,3,150,0
257,"ソイルチャージ",6301,False,37,149,30,0,0,149,0
258,"ブルータルシェル効果アップ",6302,False,37,149,52,0,0,149,0
259,"デンジャーゾーンマスタリー",6303,False,37,149,80,0,0,149,0
260,"レイジ・オブ・ハルオーネマスタリー",5213,False,19,20,60,67573,0,20,0
261,"プロミネンス効果アップ",5214,False,19,20,72,0,0,20,0
262,"シェルトロン効果アップ",5215,False,19,20,74,0,0,20,0
263,"レクイエスカット効果アップ",5216,False,19,20,80,0,0,20,0
264,"忠義の剣",5217,False,19,20,76,0,0,20,0
265,"原初の魂マスタリー",5262,False,21,22,54,66124,0,22,0
266,"スチールサイクロンマスタリー",5263,False,21,22,60,66137,0,22,0
267,"原初の混沌",5264,False,21,22,72,0,0,22,0
268,"インナービーストマスタリー",5265,False,21,22,74,0,0,22,0
269,"スリル・オブ・バトル効果アップ",5258,False,21,22,78,0,0,22,0
270,"",0,False,0,0,0,0,0,0,0
271,"暗黒マスタリー",6062,False,32,98,74,0,0,98,0
272,"プランジカット効果アップ",6063,False,0,0,0,0,2,0,0
273,"疾風の極意",0,False,0,0,0,0,0,0,0
274,"紅蓮の構え効果アップ",5237,False,0,0,0,0,0,0,0
275,"ジャンプマスタリー",5286,False,22,23,74,0,0,23,0
276,"竜血マスタリー",5287,False,0,0,0,0,0,0,0
277,"居合術効果アップ",6153,False,34,111,74,0,0,111,0
278,"風月・風花効果アップ",6154,False,34,111,78,0,0,111,0
279,"縮地効果アップII",5415,False,30,92,74,0,2,92,0
280,"集気法II",5416,False,30,92,78,0,0,92,0
281,"",0,False,0,0,0,0,0,0,0
282,"ストレートショットマスタリー",5311,False,23,24,70,68430,0,24,0
283,"クイックノック効果アップ",5304,False,5,50,25,0,0,50,0
284,"バイトマスタリーII",5312,False,23,24,76,0,0,24,0
285,"ヘヴィショットマスタリー",5306,False,23,24,76,0,0,24,0
286,"軍神のパイオン効果アップ",5314,False,23,24,78,0,0,24,0
287,"ソウルボイス",5315,False,23,24,80,0,0,24,0
288,"スプリットショットマスタリー",6010,False,31,96,54,67243,0,96,0
289,"スラッグショットマスタリー",6011,False,31,96,60,67248,0,96,0
290,"クリーンショットマスタリー",6012,False,31,96,64,0,0,96,0
291,"ホットショットマスタリー",6016,False,31,96,76,0,0,96,0
292,"チャージアクション効果アップ",6013,False,31,96,74,0,3,96,0
293,"ワイルドファイア効果アップ",6014,False,31,96,78,0,0,96,0
294,"プロモーション",6015,False,31,96,80,0,0,96,0
295,"アンブラルハート",5656,False,25,26,58,0,0,26,0
296,"極性マスタリー",5362,False,7,55,1,0,0,55,0
297,"ポリグロット効果アップ",5363,False,25,26,80,0,0,26,0
298,"トランス・バハムート効果アップII",5676,False,0,0,0,0,0,0,0
299,"エギアサルト効果アップ",5677,False,0,0,0,0,0,0,0
300,"トライディザスター効果アップ",5678,False,0,0,0,0,0,0,0
301,"ベイン効果アップ",5679,False,0,0,0,0,0,0,0
302,"トランス・フェニックス効果アップ ",5680,False,0,0,0,0,0,0,0
303,"スキャッターマスタリー",6207,False,35,112,66,0,0,112,0
304,"デプラスマン効果アップ",6204,False,35,112,72,0,0,112,0
305,"マナフィケーション効果アップ",6205,False,0,0,0,0,-100,0,0
306,"赤魔法マスタリー",6206,False,35,112,74,0,-100,112,0
307,"エアロマスタリーII",5339,False,24,25,72,0,0,25,0
308,"ストーンマスタリーIV",5340,False,24,25,72,0,0,25,0
309,"ハート・オブ・ソラス効果アップ",5341,False,24,25,74,0,0,25,0
310,"アサイラム効果アップ",5342,False,24,25,78,0,0,25,0
311,"コラプションマスタリーII",5701,False,28,29,72,0,0,29,0
312,"炎法マスタリーIII",5702,False,28,29,72,0,0,29,0
313,"野戦治療の陣効果アップ",5703,False,28,29,78,0,0,29,0
314,"コンバスマスタリーII",6112,False,33,99,72,0,0,99,0
315,"マレフィクマスタリーIII",6113,False,33,99,72,0,0,99,0
316,"ディグニティ効果アップ",6114,False,33,99,78,0,2,99,0
317,"タンクマスタリー",5190,False,1,38,1,0,-20,38,0
318,"タンクマスタリー",5190,False,3,44,1,0,-20,44,0
319,"タンクマスタリー",5190,False,32,98,1,0,-20,98,0
320,"タンクマスタリー",5190,False,37,149,1,0,-20,149,0
321,"激成魔効果アップ",5364,False,0,0,0,0,-300,0,0
322,"エノキアン効果アップII",5365,False,25,26,78,0,10,26,0
323,"",0,False,0,0,0,0,0,0,0
324,"コラプションマスタリー",5376,False,28,29,26,0,0,29,0
325,"オートトゥルー・オブ・ミネラル",5427,False,16,17,60,0,0,17,0
326,"オートトゥルー・オブ・フォレスト",5452,False,17,18,60,0,0,18,0
327,"オートトゥルー・オブ・オーシャン",5476,False,18,19,70,68458,0,19,0
328,"オートスニーク",5428,False,16,17,27,0,0,17,0
329,"オートスニーク",5453,False,17,18,27,0,0,18,0
330,"オートスニーク",5477,False,18,19,27,0,0,19,0
331,"十二神の加護効果アップIII",5440,False,16,17,71,0,0,17,0
332,"十二神の加護効果アップIII",5465,False,17,18,71,0,0,18,0
333,"バウンティフルイールドマスタリー",5429,False,16,17,68,68093,0,17,0
334,"アナースマスタリー",0,False,0,0,0,0,0,0,0
335,"直感選別マスタリー",0,False,0,0,0,0,0,0,0
336,"バウンティフルハーベストマスタリー",5454,False,17,18,68,68159,0,18,0
337,"リーフターンマスタリー",0,False,0,0,0,0,0,0,0
338,"直感選別マスタリー",0,False,0,0,0,0,0,0,0
339,"作業マスタリー",6979,False,8,9,31,0,0,9,0
340,"作業マスタリー",6980,False,9,10,31,0,0,10,0
341,"作業マスタリー",6981,False,10,11,31,0,0,11,0
342,"作業マスタリー",6982,False,11,12,31,0,0,12,0
343,"作業マスタリー",6983,False,12,13,31,0,0,13,0
344,"作業マスタリー",6984,False,13,14,31,0,0,14,0
345,"作業マスタリー",6985,False,14,15,31,0,0,15,0
346,"作業マスタリー",6986,False,15,16,31,0,0,16,0
347,"突貫作業マスタリー",6978,False,8,9,63,0,0,9,0
348,"突貫作業マスタリー",6978,False,9,10,63,0,0,10,0
349,"突貫作業マスタリー",6978,False,10,11,63,0,0,11,0
350,"突貫作業マスタリー",6978,False,11,12,63,0,0,12,0
351,"突貫作業マスタリー",6978,False,12,13,63,0,0,13,0
352,"突貫作業マスタリー",6978,False,13,14,63,0,0,14,0
353,"突貫作業マスタリー",6978,False,14,15,63,0,0,15,0
354,"突貫作業マスタリー",6978,False,15,16,63,0,0,16,0
355,"アウトバースト効果アップ",5681,False,0,0,0,0,0,0,0
356,"製作練習",6987,False,8,9,15,0,0,9,1
357,"製作練習",6987,False,9,10,15,0,0,10,1
358,"製作練習",6987,False,10,11,15,0,0,11,1
359,"製作練習",6987,False,11,12,15,0,0,12,1
360,"製作練習",6987,False,12,13,15,0,0,13,1
361,"製作練習",6987,False,13,14,15,0,0,14,1
362,"製作練習",6987,False,14,15,15,0,0,15,1
363,"製作練習",6987,False,15,16,15,0,0,16,1
364,"疾風迅雷",5239,False,2,41,1,0,0,41,0
365,"疾風迅雷効果アップ",5230,False,2,41,20,0,0,41,0
366,"疾風迅雷効果アップII",5231,False,20,21,40,0,0,21,0
367,"疾風迅雷効果アップIII",5240,False,20,21,76,0,0,21,0
368,"アクションダメージ・回復量アップ",5185,False,40,181,20,0,10,181,0
369,"アクションダメージ・回復量アップII",5186,False,40,181,40,0,30,181,0
370,"アダーガル",6451,False,40,181,45,0,0,181,0
371,"賢学の誓い",6452,False,40,181,54,0,0,181,0
372,"賢学の誓いII",6453,False,40,181,64,0,0,181,0
373,"アダースティング",6454,False,40,181,66,0,0,181,0
374,"攻撃魔法マスタリー",6455,False,40,181,72,0,0,181,0
375,"ケーラコレ効果アップ",6456,False,40,181,78,0,0,181,0
376,"攻撃魔法マスタリーII",6457,False,40,181,82,0,0,181,0
377,"回復アクション効果アップ",6826,False,40,181,85,0,0,181,0
378,"ゾーエ効果アップ",6458,False,40,181,88,0,-300,181,0
379,"ソウルゲージ",6401,False,39,180,50,0,0,180,0
380,"アクション威力アップ",6801,False,39,180,60,0,0,180,0
381,"アヴァターアビリティ効果アップ",6403,False,39,180,70,0,0,180,0
382,"ヘルズゲート効果アップ",6404,False,39,180,74,0,0,180,0
383,"ソウルスキル効果アップ",6405,False,39,180,78,0,2,180,0
384,"シュラウドゲージ",6406,False,39,180,80,69614,0,180,0
385,"アルケインクレスト効果アップ",6407,False,39,180,84,0,0,180,0
386,"ヴォイドソウル",6408,False,39,180,86,0,0,180,0
387,"アルケインサークル効果アップ",6409,False,39,180,88,0,0,180,0
388,"インナークワイエット",6988,False,8,9,11,0,0,9,0
389,"インナークワイエット",6988,False,9,10,11,0,0,10,0
390,"インナークワイエット",6988,False,10,11,11,0,0,11,0
391,"インナークワイエット",6988,False,11,12,11,0,0,12,0
392,"インナークワイエット",6988,False,12,13,11,0,0,13,0
393,"インナークワイエット",6988,False,13,14,11,0,0,14,0
394,"インナークワイエット",6988,False,14,15,11,0,0,15,0
395,"インナークワイエット",6988,False,15,16,11,0,0,16,0
396,"模範作業マスタリー",6989,False,8,9,82,0,0,9,0
397,"模範作業マスタリー",6989,False,9,10,82,0,0,10,0
398,"模範作業マスタリー",6989,False,10,11,82,0,0,11,0
399,"模範作業マスタリー",6989,False,11,12,82,0,0,12,0
400,"模範作業マスタリー",6989,False,12,13,82,0,0,13,0
401,"模範作業マスタリー",6989,False,13,14,82,0,0,14,0
402,"模範作業マスタリー",6989,False,14,15,82,0,0,15,0
403,"模範作業マスタリー",6989,False,15,16,82,0,0,16,0
404,"下地作業マスタリー",6990,False,8,9,86,0,0,9,0
405,"下地作業マスタリー",6991,False,9,10,86,0,0,10,0
406,"下地作業マスタリー",6992,False,10,11,86,0,0,11,0
407,"下地作業マスタリー",6993,False,11,12,86,0,0,12,0
408,"下地作業マスタリー",6994,False,12,13,86,0,0,13,0
409,"下地作業マスタリー",6995,False,13,14,86,0,0,14,0
410,"下地作業マスタリー",6996,False,14,15,86,0,0,15,0
411,"下地作業マスタリー",6997,False,15,16,86,0,0,16,0
412,"シェルトロンマスタリー",5218,False,19,20,82,0,0,20,0
413,"インターベンション効果アップ",5219,False,19,20,82,0,0,20,0
414,"神聖魔法マスタリーII",5220,False,19,20,84,0,0,20,0
415,"スピリッツウィズインマスタリー",5221,False,19,20,86,0,0,20,0
416,"ディヴァインヴェール効果アップ",5222,False,19,20,88,0,0,20,0
417,"シェイクオフ効果アップ",5266,False,21,22,76,0,0,22,0
418,"原初の直感マスタリー",5267,False,21,22,82,0,0,22,0
419,"原初の猛り効果アップ",5268,False,21,22,82,0,0,22,0
420,"エクリブリウム効果アップ",5269,False,21,22,84,0,0,22,0
421,"オンスロート効果アップ",5270,False,21,22,88,0,3,22,0
422,"アンメンド効果アップ",6064,False,32,98,84,0,0,98,0
423,"影身具現効果アップII",6066,False,32,98,90,0,0,98,0
424,"ハート・オブ・ストーンマスタリー",6304,False,37,149,82,0,0,149,0
425,"オーロラ効果アップ",6305,False,37,149,84,0,2,149,0
426,"コンティニュエーション効果アップ",6306,False,37,149,86,0,0,149,0
427,"ソイルチャージ効果アップ",6307,False,37,149,88,0,0,149,0
