key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
117,"F.A.T.E.","n4f1","n4f2",0,5,-1,-1,-1,-1,10,0,0,0,0
118,"F.A.T.E.","n4f3","n4f4",0,5,-1,-1,-1,-1,10,0,0,0,0
119,"F.A.T.E.","n4f5","n4f6",0,5,-1,-1,-1,-1,10,0,0,0,0
120,"F.A.T.E.","k5f1","m5f1",0,5,-1,-1,-1,-1,10,0,0,0,0
121,"F.A.T.E.","m5f2","u5f1",0,5,-1,-1,-1,-1,10,0,0,0,0
122,"F.A.T.E.","n5f1","u5f2",0,5,-1,-1,-1,-1,10,0,0,0,0
123,"モブハント","リスキーモブ手配書","",0,1,-1,-1,-1,-1,10,0,0,0,0
124,"モブハント","クラン・リスキーモブ手配書","",0,1,-1,-1,-1,-1,10,0,0,0,0
125,"モブハント","ベテラン・リスキーモブ手配書","",0,1,-1,-1,-1,-1,10,0,0,0,0
126,"トレジャーハント","古ぼけた地図G3","",0,1,-1,-1,-1,-1,10,0,0,0,0
127,"トレジャーハント","古ぼけた地図G4","",0,1,-1,-1,-1,-1,10,0,0,0,0
128,"釣り","スケーリーフット","",0,1,-1,-1,-1,-1,10,0,0,0,0
129,"釣り","グリナー","",0,1,-1,-1,-1,-1,10,0,0,0,0
130,"釣り","ソルター","",0,1,-1,-1,-1,-1,10,0,0,0,0
131,"釣り","ブルーウィドー","",0,1,-1,-1,-1,-1,10,0,0,0,0
132,"トリプルトライアド","フフルパ","",0,1,-1,-1,-1,-1,10,0,0,0,0
133,"トリプルトライアド","気だるそうな帝国兵","",0,1,-1,-1,-1,-1,10,0,0,0,0
134,"トリプルトライアド","バスカロン","",0,1,-1,-1,-1,-1,10,0,0,0,0
135,"トリプルトライアド","ゲゲルジュ","",0,1,-1,-1,-1,-1,10,0,0,0,0
136,"ダンジョン","InstanceContent#29","",0,-1,-1,-1,-1,-1,4,0,0,0,0
137,"ダンジョン","InstanceContent#33","",0,-1,-1,-1,-1,-1,4,0,0,0,0
138,"レイド","InstanceContent#30021","",0,-1,-1,-1,-1,-1,2,0,0,0,0
139,"レイド","InstanceContent#30022","",0,-1,-1,-1,-1,-1,2,0,0,0,0
140,"レイド","InstanceContent#30023","",0,-1,-1,-1,-1,-1,2,0,0,0,0
141,"レイド","InstanceContent#30024","",0,-1,-1,-1,-1,-1,2,0,0,0,0
142,"レイド","InstanceContent#30030","",0,-1,-1,-1,-1,-1,2,0,0,0,0
143,"レイド","InstanceContent#30031","",0,-1,-1,-1,-1,-1,2,0,0,0,0
144,"レイド","InstanceContent#30032","",0,-1,-1,-1,-1,-1,2,0,0,0,0
145,"レイド","InstanceContent#30033","",0,-1,-1,-1,-1,-1,2,0,0,0,0
146,"レイド","InstanceContent#30039","",0,-1,-1,-1,-1,-1,2,0,0,0,0
147,"レイド","InstanceContent#30040","",0,-1,-1,-1,-1,-1,2,0,0,0,0
148,"レイド","InstanceContent#30041","",0,-1,-1,-1,-1,-1,2,0,0,0,0
149,"レイド","InstanceContent#30042","",0,-1,-1,-1,-1,-1,2,0,0,0,0
150,"討伐・討滅戦","InstanceContent#20059","",0,-1,-1,-1,-1,-1,2,0,0,0,0
151,"討伐・討滅戦","InstanceContent#20068","",0,-1,-1,-1,-1,-1,2,0,0,0,0
152,"討伐・討滅戦","InstanceContent#20073","",0,-1,-1,-1,-1,-1,2,0,0,0,0
153,"討伐・討滅戦","InstanceContent#20075","",0,-1,-1,-1,-1,-1,2,0,0,0,0
154,"ダンジョン","InstanceContent#29","",0,1,-1,-1,-1,-1,20,0,0,0,0
155,"ダンジョン","InstanceContent#33","",0,1,-1,-1,-1,-1,20,0,0,0,0
156,"レイド","InstanceContent#30021","",0,1,-1,-1,-1,-1,20,0,0,0,0
157,"レイド","InstanceContent#30022","",0,1,-1,-1,-1,-1,20,0,0,0,0
158,"レイド","InstanceContent#30023","",0,1,-1,-1,-1,-1,20,0,0,0,0
159,"レイド","InstanceContent#30024","",0,1,-1,-1,-1,-1,20,0,0,0,0
160,"レイド","InstanceContent#30030","",0,1,-1,-1,-1,-1,20,0,0,0,0
161,"レイド","InstanceContent#30031","",0,1,-1,-1,-1,-1,20,0,0,0,0
162,"レイド","InstanceContent#30032","",0,1,-1,-1,-1,-1,20,0,0,0,0
163,"レイド","InstanceContent#30033","",0,1,-1,-1,-1,-1,20,0,0,0,0
164,"レイド","InstanceContent#30039","",0,1,-1,-1,-1,-1,20,0,0,0,0
165,"レイド","InstanceContent#30040","",0,1,-1,-1,-1,-1,20,0,0,0,0
166,"レイド","InstanceContent#30041","",0,1,-1,-1,-1,-1,20,0,0,0,0
167,"レイド","InstanceContent#30042","",0,1,-1,-1,-1,-1,20,0,0,0,0
168,"討伐・討滅戦","InstanceContent#20068","",0,1,-1,-1,-1,-1,20,0,0,0,0
169,"討伐・討滅戦","InstanceContent#20073","",0,1,-1,-1,-1,-1,20,0,0,0,0
170,"討伐・討滅戦","InstanceContent#20075","",0,1,-1,-1,-1,-1,20,0,0,0,0
171,"トリプルトライアド","ミミドア","",0,1,-1,-1,-1,-1,10,0,0,0,0
172,"トリプルトライアド","ピラルノー","",0,1,-1,-1,-1,-1,10,0,0,0,0
173,"釣り","ザルエラ","",0,1,-1,-1,-1,-1,10,0,0,0,0
174,"トレジャーハント","","",0,1,-1,-1,-1,-1,10,0,0,0,0
175,"トレジャーハント","","",0,5,-1,-1,-1,-1,50,0,0,0,0
176,"討伐・討滅戦","InstanceContent#20059","",0,1,-1,-1,-1,-1,20,0,0,0,0
177,"禁断の地エウレカ","","",0,1,-1,-1,-1,-1,10,0,0,0,0
178,"セイブ・ザ・クイーン","","",0,1,-1,-1,-1,-1,10,0,0,0,0
179,"マスクカーニバル","","",0,1,-1,-1,-1,-1,10,0,0,0,0
180,"無人島開拓","","",0,30,-1,-1,-1,-1,10,0,0,0,0
181,"ディープダンジョン","InstanceContent#60025","",0,1,-1,-1,-1,-1,50,0,0,0,0
182,"トリプルトライアド","キングのエルマー","",0,1,-1,-1,-1,-1,10,0,0,0,0
183,"釣り","銅鏡","",0,1,-1,-1,-1,-1,10,0,0,0,0
184,"ダンジョン","InstanceContent#5","",0,-1,-1,-1,-1,-1,3,0,0,0,0
185,"ダンジョン","InstanceContent#35","",0,-1,-1,-1,-1,-1,4,0,0,0,0
186,"ダンジョン","InstanceContent#41","",0,-1,-1,-1,-1,-1,4,0,0,0,0
187,"討伐・討滅戦","InstanceContent#20035","",0,-1,-1,-1,-1,-1,2,0,0,0,0
188,"討伐・討滅戦","InstanceContent#20039","",0,-1,-1,-1,-1,-1,2,0,0,0,0
189,"討伐・討滅戦","InstanceContent#20045","",0,-1,-1,-1,-1,-1,2,0,0,0,0
190,"討伐・討滅戦","InstanceContent#20055","",0,-1,-1,-1,-1,-1,2,0,0,0,0
191,"討伐・討滅戦","InstanceContent#20066","",0,-1,-1,-1,-1,-1,2,0,0,0,0
192,"討伐・討滅戦","InstanceContent#20071","",0,-1,-1,-1,-1,-1,2,0,0,0,0
193,"討伐・討滅戦","InstanceContent#20079","",0,-1,-1,-1,-1,-1,2,0,0,0,0
194,"討伐・討滅戦","InstanceContent#20084","",0,-1,-1,-1,-1,-1,2,0,0,0,0
195,"討伐・討滅戦","InstanceContent#20086","",0,-1,-1,-1,-1,-1,2,0,0,0,0
196,"討伐・討滅戦","InstanceContent#20089","",0,-1,-1,-1,-1,-1,2,0,0,0,0
197,"討伐・討滅戦","InstanceContent#20091","",0,-1,-1,-1,-1,-1,2,0,0,0,0
198,"ダンジョン","InstanceContent#5","",0,1,-1,-1,-1,-1,20,0,0,0,0
199,"ダンジョン","InstanceContent#35","",0,1,-1,-1,-1,-1,20,0,0,0,0
200,"ダンジョン","InstanceContent#41","",0,1,-1,-1,-1,-1,20,0,0,0,0
201,"討伐・討滅戦","InstanceContent#20035","",0,1,-1,-1,-1,-1,20,0,0,0,0
202,"討伐・討滅戦","InstanceContent#20039","",0,1,-1,-1,-1,-1,20,0,0,0,0
203,"討伐・討滅戦","InstanceContent#20045","",0,1,-1,-1,-1,-1,20,0,0,0,0
204,"討伐・討滅戦","InstanceContent#20055","",0,1,-1,-1,-1,-1,20,0,0,0,0
205,"討伐・討滅戦","InstanceContent#20066","",0,1,-1,-1,-1,-1,20,0,0,0,0
206,"討伐・討滅戦","InstanceContent#20071","",0,1,-1,-1,-1,-1,20,0,0,0,0
207,"討伐・討滅戦","InstanceContent#20079","",0,1,-1,-1,-1,-1,20,0,0,0,0
208,"討伐・討滅戦","InstanceContent#20084","",0,1,-1,-1,-1,-1,20,0,0,0,0
209,"討伐・討滅戦","InstanceContent#20086","",0,1,-1,-1,-1,-1,20,0,0,0,0
210,"討伐・討滅戦","InstanceContent#20089","",0,1,-1,-1,-1,-1,20,0,0,0,0
211,"討伐・討滅戦","InstanceContent#20091","",0,1,-1,-1,-1,-1,20,0,0,0,0
212,"特殊ダンジョン探索","InstanceContent#36001","",0,6,-1,-1,-1,-1,70,0,0,0,0
213,"お得意様取引","","",0,6,-1,-1,-1,-1,10,0,0,0,0
214,"友好部族クエスト","","",0,6,-1,-1,-1,-1,10,0,0,0,0
215,"トリプルトライアド","ジブリオン","",0,1,-1,-1,-1,-1,10,0,0,0,0
216,"釣り","カイラージョン","",0,1,-1,-1,-1,-1,10,0,0,0,0
217,"ダンジョン","InstanceContent#10","",0,-1,-1,-1,-1,-1,4,0,0,0,0
218,"ダンジョン","InstanceContent#14","",0,-1,-1,-1,-1,-1,4,0,0,0,0
219,"ダンジョン","InstanceContent#40","",0,-1,-1,-1,-1,-1,4,0,0,0,0
220,"ダンジョン","InstanceContent#42","",0,-1,-1,-1,-1,-1,4,0,0,0,0
221,"ダンジョン","InstanceContent#62","",0,-1,-1,-1,-1,-1,4,0,0,0,0
222,"ダンジョン","InstanceContent#82","",0,-1,-1,-1,-1,-1,4,0,0,0,0
223,"ダンジョン","InstanceContent#81","",0,-1,-1,-1,-1,-1,4,0,0,0,0
224,"レイド","InstanceContent#30087","",0,-1,-1,-1,-1,-1,8,0,0,0,0
225,"レイド","InstanceContent#30096","",0,-1,-1,-1,-1,-1,9,0,0,0,0
226,"レイド","InstanceContent#30105","",0,-1,-1,-1,-1,-1,10,0,0,0,0
227,"レイド","InstanceContent#30111","",0,-1,-1,-1,-1,-1,2,0,0,0,0
228,"レイド","InstanceContent#30113","",0,-1,-1,-1,-1,-1,2,0,0,0,0
229,"レイド","InstanceContent#30109","",0,-1,-1,-1,-1,-1,2,0,0,0,0
230,"レイド","InstanceContent#30107","",0,-1,-1,-1,-1,-1,2,0,0,0,0
231,"レイド","InstanceContent#30116","",0,-1,-1,-1,-1,-1,2,0,0,0,0
232,"レイド","InstanceContent#30120","",0,-1,-1,-1,-1,-1,2,0,0,0,0
233,"レイド","InstanceContent#30118","",0,-1,-1,-1,-1,-1,2,0,0,0,0
234,"レイド","InstanceContent#30122","",0,-1,-1,-1,-1,-1,2,0,0,0,0
235,"レイド","InstanceContent#30126","",0,-1,-1,-1,-1,-1,3,0,0,0,0
236,"レイド","InstanceContent#30128","",0,-1,-1,-1,-1,-1,3,0,0,0,0
237,"レイド","InstanceContent#30130","",0,-1,-1,-1,-1,-1,3,0,0,0,0
238,"レイド","InstanceContent#30132","",0,-1,-1,-1,-1,-1,3,0,0,0,0
239,"ダンジョン","InstanceContent#10","",0,1,-1,-1,-1,-1,20,0,0,0,0
240,"ダンジョン","InstanceContent#14","",0,1,-1,-1,-1,-1,20,0,0,0,0
241,"ダンジョン","InstanceContent#40","",0,1,-1,-1,-1,-1,20,0,0,0,0
242,"ダンジョン","InstanceContent#42","",0,1,-1,-1,-1,-1,20,0,0,0,0
243,"ダンジョン","InstanceContent#62","",0,1,-1,-1,-1,-1,20,0,0,0,0
244,"ダンジョン","InstanceContent#82","",0,1,-1,-1,-1,-1,20,0,0,0,0
245,"ダンジョン","InstanceContent#81","",0,1,-1,-1,-1,-1,20,0,0,0,0
246,"レイド","InstanceContent#30087","",0,1,-1,-1,-1,-1,20,0,0,0,0
247,"レイド","InstanceContent#30096","",0,1,-1,-1,-1,-1,20,0,0,0,0
248,"レイド","InstanceContent#30105","",0,1,-1,-1,-1,-1,20,0,0,0,0
249,"レイド","InstanceContent#30111","",0,1,-1,-1,-1,-1,20,0,0,0,0
250,"レイド","InstanceContent#30113","",0,1,-1,-1,-1,-1,20,0,0,0,0
251,"レイド","InstanceContent#30109","",0,1,-1,-1,-1,-1,20,0,0,0,0
252,"レイド","InstanceContent#30107","",0,1,-1,-1,-1,-1,20,0,0,0,0
253,"レイド","InstanceContent#30116","",0,1,-1,-1,-1,-1,20,0,0,0,0
254,"レイド","InstanceContent#30120","",0,1,-1,-1,-1,-1,20,0,0,0,0
255,"レイド","InstanceContent#30118","",0,1,-1,-1,-1,-1,20,0,0,0,0
256,"レイド","InstanceContent#30122","",0,1,-1,-1,-1,-1,20,0,0,0,0
257,"レイド","InstanceContent#30126","",0,1,-1,-1,-1,-1,20,0,0,0,0
258,"レイド","InstanceContent#30128","",0,1,-1,-1,-1,-1,20,0,0,0,0
259,"レイド","InstanceContent#30130","",0,1,-1,-1,-1,-1,20,0,0,0,0
260,"レイド","InstanceContent#30132","",0,1,-1,-1,-1,-1,20,0,0,0,0
