key,0,1,2,3
98,"BNpcBase#6858",1,"オゼルム",0
99,"BNpcBase#6839",2,"オルクス",0
100,"BNpcBase#6840",2,"アール",0
101,"BNpcBase#6836",3,"ウドンゲ",223
102,"BNpcBase#6859",1,"グアス・ア・ニードル",0
103,"BNpcBase#6860",1,"ブッカブー",0
104,"BNpcBase#6841",2,"バックスタイン",0
105,"BNpcBase#6842",2,"アクラブアメル",0
106,"BNpcBase#6837",3,"ボーンクローラー",224
107,"BNpcBase#6861",1,"マネス",0
108,"BNpcBase#6862",1,"キワ",0
109,"BNpcBase#6843",2,"マヒシャ",0
110,"BNpcBase#6844",2,"ルミナーレ",0
111,"BNpcBase#6838",3,"ソルト・アンド・ライト",225
112,"BNpcBase#10385",1,"ラ・ヴェリュ",0
113,"BNpcBase#10386",1,"イツパパロツル",0
114,"BNpcBase#10383",2,"ナックラヴィー",0
115,"BNpcBase#10384",2,"ナリーポン",0
116,"BNpcBase#10382",3,"ティガー",398
117,"BNpcBase#10418",1,"コクシグルー",0
118,"BNpcBase#10419",1,"インドミタブル",0
119,"BNpcBase#10420",2,"リルマーダー",0
120,"BNpcBase#10421",2,"フラカン",0
121,"BNpcBase#10634",3,"フォーギヴン・ペダントリー",403
122,"BNpcBase#10358",1,"ウェルウォーム",0
123,"BNpcBase#10359",1,"ジャグラー・ヘカトゥーム",0
124,"BNpcBase#10356",2,"マリクテンダー",0
125,"BNpcBase#10357",2,"シュガール",0
126,"BNpcBase#10355",3,"タルキア",404
127,"BNpcBase#10273",1,"ドモヴォーイ",0
128,"BNpcBase#10327",1,"ヴルパングエ",0
129,"BNpcBase#10271",2,"泥人",0
130,"BNpcBase#10272",2,"ポールディア",0
131,"BNpcBase#10270",3,"アグラオペ",408
132,"BNpcBase#10299",1,"マインドメーカー",0
133,"BNpcBase#10300",1,"パチャママ",0
134,"BNpcBase#10297",2,"スペイ",0
135,"BNpcBase#10298",2,"グラスマン",0
136,"BNpcBase#10296",3,"イシュタム",407
137,"BNpcBase#10325",1,"手掴のギウスィー・アース",0
138,"BNpcBase#10326",1,"ディーコン",0
139,"BNpcBase#10323",2,"ルサルカ",0
140,"BNpcBase#10324",2,"バール",0
141,"BNpcBase#10322",3,"グニット",406
142,"BNpcBase#10755",1,"フォーギヴン・ゴシップ",0
143,"BNpcBase#10755",1,"フォーギヴン・ゴシップ",0
144,"BNpcBase#10755",1,"フォーギヴン・ゴシップ",0
145,"BNpcBase#10755",1,"フォーギヴン・ゴシップ",0
146,"BNpcBase#10422",3,"フォーギヴン・リベリオン",400
147,"BNpcBase#10755",1,"フォーギヴン・ゴシップ",0
148,"BNpcBase#10755",1,"フォーギヴン・ゴシップ",0
149,"BNpcBase#10755",1,"フォーギヴン・ゴシップ",0
150,"BNpcBase#10755",1,"フォーギヴン・ゴシップ",0
151,"BNpcBase#10422",3,"フォーギヴン・リベリオン",400
152,"BNpcBase#10755",1,"フォーギヴン・ゴシップ",0
153,"BNpcBase#10755",1,"フォーギヴン・ゴシップ",0
154,"BNpcBase#10755",1,"フォーギヴン・ゴシップ",0
155,"BNpcBase#10755",1,"フォーギヴン・ゴシップ",0
156,"BNpcBase#10422",3,"フォーギヴン・リベリオン",400
157,"BNpcBase#10755",1,"フォーギヴン・ゴシップ",0
158,"BNpcBase#10755",1,"フォーギヴン・ゴシップ",0
159,"BNpcBase#10755",1,"フォーギヴン・ゴシップ",0
160,"BNpcBase#10755",1,"フォーギヴン・ゴシップ",0
161,"BNpcBase#10422",3,"フォーギヴン・リベリオン",400
162,"BNpcBase#10755",1,"フォーギヴン・ゴシップ",0
163,"BNpcBase#10755",1,"フォーギヴン・ゴシップ",0
164,"BNpcBase#10755",1,"フォーギヴン・ゴシップ",0
165,"BNpcBase#10755",1,"フォーギヴン・ゴシップ",0
166,"BNpcBase#10422",3,"フォーギヴン・リベリオン",400
167,"BNpcBase#10755",1,"フォーギヴン・ゴシップ",0
168,"BNpcBase#10755",1,"フォーギヴン・ゴシップ",0
169,"BNpcBase#10755",1,"フォーギヴン・ゴシップ",0
170,"BNpcBase#10755",1,"フォーギヴン・ゴシップ",0
171,"BNpcBase#10422",3,"フォーギヴン・リベリオン",400
172,"BNpcBase#13968",1,"草賢人",0
173,"BNpcBase#13969",1,"ウーヴウーヴ",0
174,"BNpcBase#13789",2,"フルドラ",0
175,"BNpcBase#13790",2,"ストーシー",0
176,"BNpcBase#13834",3,"ブーフールー",583
177,"BNpcBase#13938",1,"ケールの従者",0
178,"BNpcBase#13938",1,"ケールの従者",0
179,"BNpcBase#13938",1,"ケールの従者",0
180,"BNpcBase#13938",1,"ケールの従者",0
181,"BNpcBase#13775",3,"ケール",597
182,"BNpcBase#13970",1,"ヴァジュラクマーラ",0
183,"BNpcBase#13971",1,"イラーヴァティ",0
184,"BNpcBase#13759",2,"ユラン",0
185,"BNpcBase#13820",2,"スグリーヴァ",0
186,"BNpcBase#13936",3,"スパティカ",574
187,"BNpcBase#13938",1,"ケールの従者",0
188,"BNpcBase#13938",1,"ケールの従者",0
189,"BNpcBase#13938",1,"ケールの従者",0
190,"BNpcBase#13938",1,"ケールの従者",0
191,"BNpcBase#13775",3,"ケール",597
192,"BNpcBase#13972",1,"ウォーモンガー",0
193,"BNpcBase#13973",1,"エンペラーズローズ",0
194,"BNpcBase#13833",2,"ミネルウァ",0
195,"BNpcBase#13937",2,"アイゲイロス",0
196,"BNpcBase#13758",3,"アームストロング",571
197,"BNpcBase#13938",1,"ケールの従者",0
198,"BNpcBase#13938",1,"ケールの従者",0
199,"BNpcBase#13938",1,"ケールの従者",0
200,"BNpcBase#13938",1,"ケールの従者",0
201,"BNpcBase#13775",3,"ケール",597
202,"BNpcBase#14168",1,"ダフニアマグナ",0
203,"BNpcBase#13975",1,"ジェネシスロック",0
204,"BNpcBase#13835",2,"ムースプリンセス",0
205,"BNpcBase#13791",2,"ルナテンダー・クイーン",0
206,"BNpcBase#13757",3,"ルミネイター",570
207,"BNpcBase#13938",1,"ケールの従者",0
208,"BNpcBase#13938",1,"ケールの従者",0
209,"BNpcBase#13938",1,"ケールの従者",0
210,"BNpcBase#13938",1,"ケールの従者",0
211,"BNpcBase#13775",3,"ケール",597
212,"BNpcBase#13976",1,"ユムカクス",0
213,"BNpcBase#13977",1,"ショックモー",0
214,"BNpcBase#13819",2,"ペタロドゥス",0
215,"BNpcBase#13851",2,"グランガチ",0
216,"BNpcBase#13788",3,"オピオネウス",601
217,"BNpcBase#13938",1,"ケールの従者",0
218,"BNpcBase#13938",1,"ケールの従者",0
219,"BNpcBase#13938",1,"ケールの従者",0
220,"BNpcBase#13938",1,"ケールの従者",0
221,"BNpcBase#13775",3,"ケール",597
222,"BNpcBase#13978",1,"レベルチーター",0
223,"BNpcBase#13979",1,"オスク・レイ",0
224,"BNpcBase#13760",2,"アーチイータ",0
225,"BNpcBase#13761",2,"ファン・アイル",0
226,"BNpcBase#13787",3,"ナロー＝リフト",600
227,"BNpcBase#13938",1,"ケールの従者",0
228,"BNpcBase#13938",1,"ケールの従者",0
229,"BNpcBase#13938",1,"ケールの従者",0
230,"BNpcBase#13938",1,"ケールの従者",0
231,"BNpcBase#13775",3,"ケール",597
232,"BNpcBase#17557",1,"マッドマゲイ",0
233,"BNpcBase#17558",1,"チュパカブラ",0
234,"BNpcBase#17707",2,"クイーンホーク",0
235,"BNpcBase#17708",2,"ネチュキホ",0
236,"BNpcBase#17706",3,"厭忌のキーリーゲー",772
237,"BNpcBase#17777",1,"クリスタライザー",0
238,"BNpcBase#17777",1,"クリスタライザー",0
239,"BNpcBase#17777",1,"クリスタライザー",0
240,"BNpcBase#17777",1,"クリスタライザー",0
241,"BNpcBase#17732",3,"ロード・オブ・クリスタライザー",771
242,"BNpcBase#17559",1,"ラムヘッド",0
243,"BNpcBase#17560",1,"ゴーゾアックベ",0
244,"BNpcBase#17791",2,"レイントリラー",0
245,"BNpcBase#17792",2,"プクーチャ",0
246,"BNpcBase#17794",3,"イヌショキー",776
247,"BNpcBase#17777",1,"クリスタライザー",0
248,"BNpcBase#17777",1,"クリスタライザー",0
249,"BNpcBase#17777",1,"クリスタライザー",0
250,"BNpcBase#17777",1,"クリスタライザー",0
251,"BNpcBase#17732",3,"ロード・オブ・クリスタライザー",771
252,"BNpcBase#17561",1,"緑葉のハドージャ",0
253,"BNpcBase#17562",1,"シュティーンベク",0
254,"BNpcBase#16946",2,"ラシュイチャ",0
255,"BNpcBase#16892",2,"幻煌鳥",0
256,"BNpcBase#16947",3,"ネヨーゾテール",777
257,"BNpcBase#17777",1,"クリスタライザー",0
258,"BNpcBase#17777",1,"クリスタライザー",0
259,"BNpcBase#17777",1,"クリスタライザー",0
260,"BNpcBase#17777",1,"クリスタライザー",0
261,"BNpcBase#17732",3,"ロード・オブ・クリスタライザー",771
262,"BNpcBase#17563",1,"ノパルテンダー・ファビュローソー",0
263,"BNpcBase#17564",1,"ウクテナ",0
264,"BNpcBase#17371",2,"エヘヘトーワポ",0
265,"BNpcBase#17372",2,"ケヘニヘヤメウィ",0
266,"BNpcBase#17373",3,"サンシェヤ",770
267,"BNpcBase#17777",1,"クリスタライザー",0
268,"BNpcBase#17777",1,"クリスタライザー",0
269,"BNpcBase#17777",1,"クリスタライザー",0
270,"BNpcBase#17777",1,"クリスタライザー",0
271,"BNpcBase#17732",3,"ロード・オブ・クリスタライザー",771
272,"BNpcBase#17565",1,"ギャロウズビーク",0
273,"BNpcBase#17566",1,"ガルガント",0
274,"BNpcBase#16750",2,"ヘシュワラ",0
275,"BNpcBase#16751",2,"ヴァリアポッド",0
276,"BNpcBase#16749",3,"先駆けのアティカス",755
277,"BNpcBase#17777",1,"クリスタライザー",0
278,"BNpcBase#17777",1,"クリスタライザー",0
279,"BNpcBase#17777",1,"クリスタライザー",0
280,"BNpcBase#17777",1,"クリスタライザー",0
281,"BNpcBase#17732",3,"ロード・オブ・クリスタライザー",771
282,"BNpcBase#17567",1,"ジュエルベアラー",0
283,"BNpcBase#17568",1,"サーティーンス・チャイルド",0
284,"BNpcBase#17301",2,"サリー・ザ・スイーパー",0
285,"BNpcBase#17302",2,"キャッツアイ",0
286,"BNpcBase#17303",3,"ウェザーリポーター",773
287,"BNpcBase#17777",1,"クリスタライザー",0
288,"BNpcBase#17777",1,"クリスタライザー",0
289,"BNpcBase#17777",1,"クリスタライザー",0
290,"BNpcBase#17777",1,"クリスタライザー",0
291,"BNpcBase#17732",3,"ロード・オブ・クリスタライザー",771
